"transaction_id","customer_id","flavour_id","quantity_liters","transaction_date","country","town","postal_code","amount_dollar"
25916,45,123,38000,"2024-12-30","SPAIN","Granada","EA5ZLS",366000
25917,25,70,81000,"2023-05-07","CHINA","Shenzhen","BDBS55",439000
25918,7,467,66000,"2023-08-07","INDIA","Hyderabad","RV7H2E",404000
25919,49,237,54000,"2023-04-09","JAPAN","Tokyo","Z1TYC4",778000
25920,26,166,94000,"2024-07-02","FRANCE","Strasbourg","4VE4TV",1310000
25921,33,417,49000,"2023-05-10","BRAZIL","Fortaleza","HKNJ7N",1079000
25922,11,114,28000,"2024-05-17","CANADA","Montreal","J6MGRY",582000
25923,22,257,64000,"2024-07-17","ISRAEL","Tel Aviv","7URK4I",319000
25924,28,113,49000,"2023-09-13","BRAZIL","Porto Alegre","ILM7VH",1843000
25925,45,66,49000,"2024-06-01","INDIA","Bangalore","QYZYAZ",277000
25926,35,14,45000,"2024-09-07","FRANCE","Nice","JTDEPR",477000
25927,25,438,70000,"2024-03-31","INDIA","Delhi","AYNKBA",814000
25928,74,287,59000,"2023-07-20","CHINA","Beijing","ICXNEU",1734000
25929,15,125,62000,"2024-02-07","FRANCE","Paris","3NFIJ9",732000
25930,34,292,87000,"2024-10-31","JAPAN","Kyoto","KJCPTY",248000
25931,19,357,90000,"2023-06-01","SPAIN","Barcelona","YYA23N",1056000
25932,34,470,43000,"2023-09-09","CHINA","Guangzhou","YXEH0F",1798000
25933,32,334,89000,"2023-10-27","ISRAEL","Tel Aviv","AZ7JR3",867000
25934,12,50,50000,"2023-06-03","JAPAN","Kyoto","Q3HYN7",1691000
25935,47,317,86000,"2024-11-23","GERMANY","Berlin","X42RLA",968000
25936,53,314,6000,"2023-05-25","ISRAEL","Petah Tikva","UILG12",353000
25937,66,350,8000,"2024-07-14","ISRAEL","Beer Sheva'","RJZEOH",681000
25938,51,249,58000,"2024-12-17","FRANCE","Marseille","1ATPKU",279000
25939,7,297,65000,"2024-09-22","GERMANY","Munich","OFRDG4",1827000
25940,8,8,85000,"2024-07-29","CHINA","Chengdu","A5LPEX",731000
25941,33,75,97000,"2023-09-12","CANADA","Toronto","7830LH",760000
25942,37,481,55000,"2024-11-01","GERMANY","Düsseldorf","B64VOX",1383000
25943,32,490,45000,"2023-06-14","JAPAN","Fukuoka","VUVQ9B",456000
25944,63,356,27000,"2024-05-30","INDIA","Mumbai","BYQMKF",435000
25945,36,70,57000,"2023-09-02","SPAIN","Valencia","3QP1NH",1668000
25946,23,101,45000,"2024-07-05","BRAZIL","Belém","0KM48S",719000
25947,9,471,18000,"2024-02-17","CHINA","Chengdu","QZJJ9R",7000
25948,29,191,42000,"2023-03-03","CHINA","Shanghai","1RTXB6",1348000
25949,8,243,49000,"2024-07-07","FRANCE","Marseille","X5C6YG",891000
25950,57,476,92000,"2024-06-27","GERMANY","Munich","SLBUHY",334000
25951,6,177,16000,"2023-12-25","BRAZIL","Fortaleza","DD99L1",93000
25952,43,194,56000,"2024-07-22","BRAZIL","Fortaleza","JE66ZD",32000
25953,64,384,11000,"2023-03-31","ISRAEL","Petah Tikva","S5ZOUQ",469000
25954,59,47,16000,"2024-09-04","SPAIN","Valencia","NI2EP2",1900000
25955,14,171,60000,"2023-09-07","CHINA","Chengdu","E240LO",1101000
25956,49,302,47000,"2023-10-04","CHINA","Beijing","MCVPNA",1013000
25957,59,319,75000,"2024-08-06","GERMANY","Munich","44GGMO",1876000
25958,10,120,45000,"2024-02-09","JAPAN","Fukuoka","FK1S1U",347000
25959,38,467,90000,"2024-10-29","CHINA","Nanjing","GEY246",1991000
25960,42,483,38000,"2023-12-11","ISRAEL","Jerusalem","YJ4BCA",1115000
25961,3,160,85000,"2023-09-08","SPAIN","Madrid","TKLXEJ",1268000
25962,29,409,7000,"2023-04-01","FRANCE","Marseille","S5GZ43",1913000
25963,55,172,39000,"2024-08-27","JAPAN","Sapporo","NSIPMT",115000
25964,49,486,0,"2023-08-12","CHINA","Nanjing","2OT58I",1970000
25965,55,325,64000,"2023-10-30","JAPAN","Fukuoka","BUTE2V",1962000
25966,35,40,54000,"2024-11-17","JAPAN","Nagoya","5O8LCR",1962000
25967,41,171,98000,"2024-12-24","SPAIN","Granada","1M489X",485000
25968,19,267,84000,"2023-09-06","SPAIN","Barcelona","1LV60P",1655000
25969,49,447,39000,"2023-08-14","INDIA","Hyderabad","ICDF11",1896000
25970,34,154,32000,"2023-06-08","INDIA","Bangalore","U5KJN8",961000
25971,68,471,69000,"2024-07-08","BRAZIL","Rio de Janeiro","YUTAKE",1162000
25972,72,292,84000,"2023-07-11","ISRAEL","Tel Aviv","DSHCQ2",287000
25973,15,458,55000,"2024-03-24","INDIA","Delhi","JT472B",950000
25974,6,105,80000,"2023-10-13","SPAIN","Granada","ZR6ROH",470000
25975,66,333,72000,"2023-02-22","SPAIN","Madrid","4X4CBL",1239000
25976,21,500,54000,"2023-05-05","GERMANY","Düsseldorf","ZO0OJ2",1833000
25977,9,449,81000,"2023-03-06","CANADA","Vancouver","YO2J0G",952000
25978,41,46,36000,"2023-09-24","JAPAN","Osaka","2DGB14",720000
25979,1,93,35000,"2023-08-16","INDIA","Kolkata","6BTDD3",1232000
25980,39,266,53000,"2024-01-23","INDIA","Kolkata","XJT882",894000
25981,26,104,55000,"2023-04-14","FRANCE","Nice","GSYUPP",1582000
25982,42,316,97000,"2023-06-05","BRAZIL","Fortaleza","V4SQZ3",363000
25983,47,404,67000,"2024-12-26","GERMANY","Berlin","RBR02P",1789000
25984,41,420,42000,"2023-10-12","CHINA","Shenzhen","L5AL02",307000
25985,24,313,71000,"2024-04-04","INDIA","Kolkata","N1OL15",1518000
25986,69,316,46000,"2024-02-17","CANADA","Toronto","H9TSZ8",1201000
25987,27,420,4000,"2024-07-26","JAPAN","Sapporo","AEG7VK",21000
25988,3,133,71000,"2024-08-13","FRANCE","Marseille","AMOMUO",1844000
25989,6,325,80000,"2023-04-06","SPAIN","Valencia","4JAXIB",1770000
25990,67,315,7000,"2023-09-16","CHINA","Shanghai","BER4QF",932000
25991,62,4,95000,"2023-03-10","CANADA","Toronto","MZQN3S",645000
25992,52,284,1000,"2023-08-27","SPAIN","Granada","V1Q984",1785000
25993,52,428,79000,"2023-10-19","ISRAEL","Beer Sheva'","15GX30",926000
25994,36,475,57000,"2023-11-27","INDIA","Chennai","GZYRIT",1680000
25995,23,186,40000,"2023-06-07","INDIA","Mumbai","EN666S",1944000
25996,39,199,48000,"2024-01-23","CANADA","Calgary","9ZZI5A",1923000
25997,25,433,86000,"2023-04-05","CHINA","Shenzhen","ZT8R40",1345000
25998,59,103,27000,"2023-07-18","GERMANY","Berlin","CT6TZP",829000
25999,21,275,16000,"2023-06-25","JAPAN","Fukuoka","8KDHA8",528000
26000,9,378,26000,"2023-04-24","CANADA","Calgary","DD43SJ",1422000
26001,50,76,29000,"2023-08-29","JAPAN","Fukuoka","VCAB6Q",642000
26002,34,387,41000,"2024-11-27","CHINA","Guangzhou","YKD7V9",921000
26003,9,280,74000,"2023-10-31","CHINA","Beijing","EJO5IY",138000
26004,69,18,7000,"2024-08-18","SPAIN","Seville","AOYF88",1984000
26005,70,398,84000,"2023-11-12","ISRAEL","Petah Tikva","T8DAQI",1100000
26006,14,494,87000,"2023-03-17","INDIA","Bangalore","6NYBZO",1200000
26007,32,340,60000,"2023-05-10","CANADA","Calgary","8BTPCE",653000
26008,10,135,17000,"2024-07-28","JAPAN","Sapporo","KENE6V",983000
26009,57,66,45000,"2023-10-18","CHINA","Shenzhen","A7EX4T",209000
26010,42,228,69000,"2023-03-30","CANADA","Calgary","KF837B",39000
26011,25,51,97000,"2024-06-06","JAPAN","Fukuoka","GGSNOD",889000
26012,72,198,75000,"2023-07-29","SPAIN","Granada","U7IJG1",1245000
26013,44,311,9000,"2023-08-20","CANADA","Ottawa","L4PH94",1169000
26014,19,417,91000,"2024-01-06","JAPAN","Sapporo","48Z36E",1163000
26015,58,210,91000,"2023-12-23","FRANCE","Strasbourg","KDAPYH",1835000
26016,25,328,84000,"2024-12-30","CHINA","Shenzhen","3XT3QE",1654000
26017,2,135,86000,"2023-03-09","JAPAN","Nagoya","R49L92",1010000
26018,66,237,45000,"2024-03-07","GERMANY","Hamburg","F9ES6Y",1525000
26019,56,353,49000,"2024-01-23","INDIA","Delhi","B68ASD",1062000
26020,52,46,96000,"2023-08-18","SPAIN","Seville","QXY4BN",159000
26021,37,80,40000,"2023-02-20","INDIA","Hyderabad","4C2NY2",1047000
26022,28,326,15000,"2024-02-05","JAPAN","Kyoto","O21438",439000
26023,43,236,33000,"2024-04-21","CANADA","Toronto","9IVF6Z",1033000
26024,44,204,52000,"2025-01-11","CANADA","Ottawa","3KTCBR",143000
26025,14,250,71000,"2024-04-07","INDIA","Bangalore","H3X1VA",1437000
26026,23,49,36000,"2024-08-12","FRANCE","Bordeaux","97RU3E",191000
26027,27,103,34000,"2024-05-20","CANADA","Vancouver","TQOGPK",431000
26028,23,119,77000,"2023-06-18","SPAIN","Valencia","IARP50",1864000
26029,60,498,19000,"2024-11-16","FRANCE","Bordeaux","1V1TT2",584000
26030,2,430,42000,"2023-10-24","CHINA","Shenzhen","RNA07R",290000
26031,7,351,74000,"2024-07-24","SPAIN","Granada","NSUOBT",569000
26032,58,19,68000,"2023-08-31","CANADA","Vancouver","TS2NTE",550000
26033,59,331,53000,"2023-02-22","BRAZIL","Rio de Janeiro","H816SH",1593000
26034,44,260,31000,"2023-06-27","BRAZIL","Belém","7FTZKN",80000
26035,62,127,79000,"2024-10-22","JAPAN","Tokyo","AO3ZN8",1652000
26036,7,270,69000,"2024-06-28","GERMANY","Hamburg","ZZ0ETL",1645000
26037,22,64,71000,"2024-03-24","FRANCE","Marseille","F2QN2V",1593000
26038,11,403,63000,"2024-01-13","SPAIN","Valencia","JKV782",325000
26039,54,181,0,"2024-03-09","BRAZIL","Brasília","0LV3DE",1640000
26040,19,148,15000,"2024-08-12","CANADA","Toronto","KM5MGX",1869000
26041,47,108,2000,"2024-05-26","INDIA","Hyderabad","DZOJ9T",701000
26042,60,150,39000,"2024-11-07","SPAIN","Granada","71S78Z",1972000
26043,52,295,35000,"2024-02-29","INDIA","Bangalore","J8J8LL",1973000
26044,2,349,69000,"2024-03-25","JAPAN","Fukuoka","9NBKJ3",1296000
26045,48,263,60000,"2023-04-08","CANADA","Montreal","D9P9C9",211000
26046,32,462,63000,"2024-11-03","SPAIN","Valencia","EVDK53",1101000
26047,2,31,95000,"2023-05-17","JAPAN","Osaka","9DNYOF",134000
26048,13,427,62000,"2024-09-28","GERMANY","Cologne","SZEDP2",1562000
26049,37,246,51000,"2024-09-08","INDIA","Kolkata","4I8OP6",1554000
26050,38,246,74000,"2023-08-22","ISRAEL","Tel Aviv","AMGZAZ",1975000
26051,42,464,99000,"2023-09-19","FRANCE","Bordeaux","DUSORQ",416000
26052,47,398,64000,"2023-07-04","BRAZIL","Brasília","0G7TPC",1046000
26053,40,276,35000,"2024-06-18","ISRAEL","Jerusalem","E0JQDS",733000
26054,35,333,96000,"2024-12-18","SPAIN","Valencia","HBE5OR",949000
26055,4,227,12000,"2024-10-06","JAPAN","Osaka","IRHBES",1475000
26056,51,362,86000,"2024-08-31","ISRAEL","Tel Aviv","ZYA4T4",1102000
26057,51,328,46000,"2024-04-04","INDIA","Hyderabad","CT7B03",1327000
26058,13,107,94000,"2023-04-30","SPAIN","Seville","4P9EF0",1156000
26059,8,343,9000,"2024-05-09","JAPAN","Sapporo","6LYIYL",935000
26060,37,369,85000,"2023-08-10","BRAZIL","Porto Alegre","QGM27U",1890000
26061,35,68,50000,"2024-08-09","GERMANY","Berlin","R8BNIV",1950000
26062,10,353,3000,"2024-12-27","ISRAEL","Jerusalem","THGBJZ",201000
26063,58,318,24000,"2024-06-29","CANADA","Calgary","LTIH2E",335000
26064,33,243,97000,"2024-06-13","BRAZIL","Fortaleza","F44TT5",942000
26065,63,62,60000,"2024-02-08","CANADA","Ottawa","I6CSOD",1626000
26066,46,409,74000,"2024-01-08","FRANCE","Paris","008J44",1942000
26067,14,62,37000,"2024-05-15","CANADA","Ottawa","36KTYO",743000
26068,23,169,3000,"2024-04-03","CANADA","Edmonton","IOK265",1031000
26069,22,86,37000,"2023-03-13","CHINA","Shenzhen","2E5FIC",1726000
26070,9,408,66000,"2024-08-28","GERMANY","Düsseldorf","KU5D9V",4000
26071,1,54,76000,"2024-04-18","JAPAN","Tokyo","FXZRT4",1528000
26072,26,203,85000,"2023-11-06","GERMANY","Cologne","PBMHBS",285000
26073,4,135,79000,"2023-08-26","CHINA","Guangzhou","CP8HXS",1757000
26074,46,385,51000,"2023-09-13","FRANCE","Bordeaux","U4FYUE",729000
26075,17,211,18000,"2023-05-20","CANADA","Toronto","LU8AMT",1234000
26076,3,290,23000,"2024-12-18","CHINA","Beijing","ERUAJ7",1705000
26077,25,287,47000,"2024-01-28","INDIA","Bangalore","1X0ABV",1941000
26078,55,127,41000,"2024-10-03","INDIA","Delhi","97HFTB",722000
26079,62,132,32000,"2023-02-17","INDIA","Delhi","PKBULQ",1983000
26080,26,435,18000,"2023-08-08","BRAZIL","São Paulo","MGJ80H",318000
26081,10,411,27000,"2024-02-17","BRAZIL","Fortaleza","GC7HLM",462000
26082,22,499,36000,"2024-10-20","CHINA","Shanghai","QHESGT",936000
26083,25,387,85000,"2025-01-14","CHINA","Nanjing","0DRVK0",821000
26084,49,335,84000,"2024-09-01","SPAIN","Málaga","O4OR43",1899000
26085,30,445,52000,"2023-03-22","INDIA","Kolkata","ZJTRLT",1610000
26086,50,320,75000,"2023-11-29","CANADA","Toronto","QX42CI",1534000
26087,6,469,99000,"2024-06-20","INDIA","Delhi","X3AKQI",754000
26088,50,50,0,"2024-11-15","ISRAEL","Haifa","M4Y22X",1318000
26089,27,40,56000,"2024-12-03","FRANCE","Marseille","O0BI3V",1732000
26090,73,166,52000,"2024-01-20","GERMANY","Frankfurt","YKIJ4R",1679000
26091,27,435,76000,"2023-05-15","CANADA","Edmonton","XMTCMO",1441000
26092,38,313,80000,"2023-06-18","ISRAEL","Petah Tikva","R64DNP",1776000
26093,20,428,0,"2023-10-04","ISRAEL","Beer Sheva'","ISHCUT",1060000
26094,75,276,45000,"2023-05-15","INDIA","Mumbai","LIU2TL",499000
26095,37,364,67000,"2024-02-05","FRANCE","Lyon","U43Y2A",786000
26096,20,424,10000,"2024-03-17","CHINA","Shanghai","88BC22",679000
26097,6,299,93000,"2024-05-26","CANADA","Calgary","RI4YHD",1880000
26098,56,351,87000,"2023-10-23","GERMANY","Berlin","LGYQXR",330000
26099,74,368,99000,"2023-06-22","CANADA","Calgary","UKBYH5",101000
26100,49,165,65000,"2023-07-17","ISRAEL","Tel Aviv","038JST",1677000
26101,75,50,33000,"2023-03-14","CHINA","Beijing","UQ1E96",1867000
26102,13,213,85000,"2023-05-09","JAPAN","Kyoto","6VQSK8",318000
26103,51,389,98000,"2024-10-03","INDIA","Mumbai","CX2VB4",1470000
26104,51,427,35000,"2023-10-02","JAPAN","Sapporo","VVKJXV",581000
26105,69,251,22000,"2023-04-19","GERMANY","Berlin","HEJ9K5",1392000
26106,38,335,21000,"2023-05-30","FRANCE","Strasbourg","NF8J6O",676000
26107,27,370,6000,"2024-04-02","SPAIN","Valencia","T6SMEZ",672000
26108,32,125,84000,"2024-05-29","ISRAEL","Jerusalem","TNZBR6",69000
26109,23,365,32000,"2023-05-14","GERMANY","Hamburg","FBAI3J",775000
26110,18,264,56000,"2024-01-17","BRAZIL","Brasília","SU0DC1",25000
26111,61,15,10000,"2024-06-10","BRAZIL","Brasília","20K6BZ",213000
26112,75,238,23000,"2023-07-27","INDIA","Delhi","XTQTGK",1459000
26113,66,224,34000,"2024-06-05","ISRAEL","Haifa","54ZHS3",1669000
26114,45,364,76000,"2023-06-28","INDIA","Mumbai","B1NO62",1960000
26115,9,104,68000,"2024-06-18","BRAZIL","Brasília","4KULRI",691000
26116,35,199,23000,"2024-09-18","CHINA","Guangzhou","FQQE6Z",1995000
26117,66,383,80000,"2023-10-03","ISRAEL","Ramat Gan","8FJB7V",1310000
26118,30,451,28000,"2024-09-27","BRAZIL","Brasília","DF2OIN",289000
26119,4,346,86000,"2023-03-02","BRAZIL","Brasília","SE2IU2",1303000
26120,60,432,94000,"2023-11-23","JAPAN","Sapporo","FHRNEN",1574000
26121,1,116,60000,"2024-02-08","BRAZIL","São Paulo","MROQS0",318000
26122,74,112,57000,"2023-04-02","GERMANY","Cologne","D8G92L",434000
26123,8,225,0,"2023-11-23","CHINA","Chengdu","3XCONJ",156000
26124,13,163,8000,"2023-05-01","CHINA","Chengdu","7X2HTR",387000
26125,18,296,48000,"2024-06-28","GERMANY","Frankfurt","HZRULB",1129000
26126,46,371,81000,"2024-03-29","CANADA","Vancouver","NGOFPT",352000
26127,66,145,15000,"2023-07-11","CHINA","Shenzhen","XMQSXO",356000
26128,30,228,38000,"2024-11-24","INDIA","Kolkata","C6D1T3",1152000
26129,16,461,5000,"2024-01-09","CANADA","Edmonton","EL452R",1057000
26130,41,96,18000,"2023-03-10","SPAIN","Seville","0M38IB",429000
26131,37,294,54000,"2024-09-29","JAPAN","Nagoya","IUDR97",1643000
26132,31,436,82000,"2024-04-26","FRANCE","Bordeaux","PMEYNA",241000
26133,27,131,72000,"2023-05-03","FRANCE","Bordeaux","N5SPN3",175000
26134,18,74,58000,"2024-06-14","CHINA","Shenzhen","JYIJ1O",466000
26135,65,108,32000,"2023-10-29","SPAIN","Granada","L718G3",1146000
26136,23,235,24000,"2024-05-06","CANADA","Montreal","SB7HVH",1093000
26137,2,20,48000,"2024-02-19","CHINA","Nanjing","LAS214",1032000
26138,30,489,12000,"2023-06-24","CANADA","Toronto","KZJLEX",1797000
26139,19,256,14000,"2024-04-12","SPAIN","Valencia","A77YLM",1360000
26140,71,110,73000,"2023-06-26","FRANCE","Nice","321TXN",1863000
26141,30,193,52000,"2023-09-19","CANADA","Calgary","Q0LCY6",552000
26142,66,369,48000,"2024-10-29","JAPAN","Osaka","EUTEN2",179000
26143,62,46,84000,"2024-04-02","JAPAN","Sapporo","11NUDZ",1882000
26144,74,358,55000,"2024-05-11","JAPAN","Fukuoka","MBJO2K",425000
26145,32,139,39000,"2024-03-08","JAPAN","Nagoya","9LOMR9",440000
26146,7,458,50000,"2024-04-14","GERMANY","Frankfurt","GUBLPO",1974000
26147,16,321,27000,"2024-11-03","SPAIN","Málaga","7AKTA8",1226000
26148,26,220,34000,"2023-07-24","CANADA","Vancouver","01QJ99",1961000
26149,5,414,50000,"2024-11-20","BRAZIL","Belém","ZGKYZL",666000
26150,49,154,70000,"2023-03-22","INDIA","Hyderabad","RHLL9L",927000
26151,60,47,14000,"2023-08-17","FRANCE","Paris","MP1RJ8",130000
26152,66,468,95000,"2023-02-26","INDIA","Delhi","UU4PY0",1727000
26153,61,166,11000,"2023-11-07","SPAIN","Madrid","4N3SMO",202000
26154,26,451,83000,"2024-01-18","BRAZIL","Belém","QFC8BC",394000
26155,9,62,93000,"2023-02-16","GERMANY","Hamburg","N24H77",729000
26156,38,371,18000,"2024-03-12","GERMANY","Hamburg","LDI91K",1995000
26157,27,182,15000,"2023-03-28","GERMANY","Berlin","FDDY7H",1438000
26158,12,390,30000,"2024-11-14","JAPAN","Nagoya","53AUYL",672000
26159,29,361,55000,"2024-08-05","CANADA","Montreal","03FHD8",1747000
26160,55,425,86000,"2023-12-17","FRANCE","Strasbourg","A6MIKP",1946000
26161,5,340,40000,"2024-04-06","CANADA","Edmonton","3BUTFJ",950000
26162,56,69,87000,"2024-04-13","SPAIN","Valencia","GCZ1YH",1694000
26163,27,318,2000,"2024-03-13","FRANCE","Bordeaux","E9V15Z",444000
26164,5,148,35000,"2024-05-12","JAPAN","Nagoya","VAYT09",513000
26165,61,113,38000,"2023-08-24","FRANCE","Lyon","NJ2KBI",1883000
26166,21,247,5000,"2024-10-16","FRANCE","Bordeaux","K7PS2A",402000
26167,63,414,22000,"2024-01-13","INDIA","Bangalore","U695T0",731000
26168,21,240,81000,"2023-10-18","BRAZIL","Brasília","KC60LO",718000
26169,16,54,28000,"2024-05-29","JAPAN","Kyoto","CJRB07",306000
26170,70,324,69000,"2024-05-21","ISRAEL","Haifa","GAGF6U",413000
26171,11,437,39000,"2024-02-02","SPAIN","Granada","5JRMV0",50000
26172,35,409,26000,"2024-03-19","BRAZIL","Belém","86GXOA",1789000
26173,31,81,2000,"2023-09-20","CHINA","Guangzhou","4M0CHJ",41000
26174,15,182,83000,"2023-04-16","JAPAN","Tokyo","K3H98G",1088000
26175,25,479,2000,"2023-04-02","BRAZIL","Rio de Janeiro","Y2940J",1883000
26176,59,181,47000,"2024-09-13","JAPAN","Osaka","UETDUM",479000
26177,21,398,35000,"2024-10-03","SPAIN","Granada","DOPXSK",1463000
26178,12,311,45000,"2025-01-12","GERMANY","Cologne","5XOVV7",883000
26179,26,389,99000,"2024-03-18","CANADA","Edmonton","DI31NC",428000
26180,21,44,24000,"2023-12-14","CHINA","Chengdu","J8524Z",1875000
26181,75,47,3000,"2024-05-28","GERMANY","Hamburg","MBUKVZ",974000
26182,74,357,25000,"2024-06-08","FRANCE","Bordeaux","98RSEU",39000
26183,25,498,55000,"2023-04-19","FRANCE","Nice","US30AN",770000
26184,63,290,44000,"2024-12-16","SPAIN","Granada","N8S24S",672000
26185,66,13,9000,"2024-11-29","GERMANY","Düsseldorf","Z7CFBI",1579000
26186,55,309,55000,"2024-09-27","SPAIN","Málaga","XSJYXN",250000
26187,26,219,22000,"2024-05-09","BRAZIL","Rio de Janeiro","S5FPAN",1192000
26188,29,229,21000,"2023-06-15","JAPAN","Tokyo","LK60PR",1863000
26189,49,497,69000,"2023-11-11","SPAIN","Valencia","IYYQ6P",1411000
26190,5,390,29000,"2024-05-11","BRAZIL","Belém","TRZV6O",738000
26191,14,4,25000,"2023-12-12","CHINA","Nanjing","ZVD1XC",351000
26192,55,93,86000,"2023-10-04","CANADA","Ottawa","2M6QC8",37000
26193,64,252,77000,"2024-12-16","JAPAN","Nagoya","1UV71R",1686000
26194,11,195,65000,"2023-11-24","GERMANY","Hamburg","T514RH",15000
26195,75,297,59000,"2024-04-02","CANADA","Ottawa","SZOVRH",486000
26196,56,87,79000,"2023-07-11","BRAZIL","São Paulo","D5OTU9",829000
26197,49,352,86000,"2023-02-28","ISRAEL","Petah Tikva","U52Q73",1839000
26198,73,181,62000,"2024-10-12","BRAZIL","São Paulo","66DGT3",667000
26199,40,167,54000,"2024-10-27","GERMANY","Frankfurt","TSXGRL",1778000
26200,47,371,10000,"2023-09-19","SPAIN","Granada","ZAUQFB",1456000
26201,69,458,19000,"2024-08-22","CANADA","Edmonton","OPHXSB",545000
26202,24,7,16000,"2023-12-12","FRANCE","Strasbourg","3UE3QF",572000
26203,7,57,5000,"2023-12-10","GERMANY","Frankfurt","G7VT52",934000
26204,42,131,34000,"2025-01-13","BRAZIL","São Paulo","K1XJP2",1239000
26205,32,142,51000,"2024-01-25","ISRAEL","Petah Tikva","KFE6CQ",185000
26206,40,480,87000,"2024-02-06","CHINA","Chengdu","OBVOG1",1520000
26207,44,148,14000,"2023-08-07","INDIA","Hyderabad","S3SGZL",763000
26208,29,454,99000,"2024-04-17","JAPAN","Kyoto","TBYNPQ",1894000
26209,34,499,6000,"2024-07-30","GERMANY","Cologne","REY9CO",321000
26210,1,121,42000,"2023-10-19","BRAZIL","Belém","RMK47K",1950000
26211,23,464,40000,"2024-06-24","JAPAN","Fukuoka","XCVPJK",1671000
26212,15,418,47000,"2023-05-24","INDIA","Kolkata","XOTXJ3",666000
26213,56,209,99000,"2023-04-17","JAPAN","Fukuoka","6LA3SR",762000
26214,61,157,95000,"2024-06-03","CHINA","Nanjing","YANUL7",810000
26215,32,477,25000,"2024-04-09","JAPAN","Tokyo","3TF8CI",504000
26216,49,267,40000,"2023-09-12","INDIA","Delhi","R6XYJQ",1114000
26217,43,209,13000,"2024-06-25","GERMANY","Berlin","8H8795",1183000
26218,15,120,32000,"2023-08-24","SPAIN","Barcelona","DUMTM0",1664000
26219,21,155,36000,"2023-04-17","ISRAEL","Beer Sheva'","K7ZN7R",1592000
26220,12,326,83000,"2023-12-10","JAPAN","Tokyo","VCELUM",632000
26221,11,197,29000,"2024-04-21","INDIA","Kolkata","8QRAYN",311000
26222,49,161,86000,"2023-08-01","SPAIN","Granada","YST4FP",774000
26223,74,295,54000,"2024-04-28","BRAZIL","Brasília","AXPSXM",1578000
26224,65,495,9000,"2024-09-07","ISRAEL","Petah Tikva","RQUKPE",16000
26225,72,82,93000,"2023-07-19","CANADA","Edmonton","VO6M2T",18000
26226,19,157,25000,"2024-11-16","ISRAEL","Ramat Gan","PFAQLO",797000
26227,24,56,24000,"2023-09-26","GERMANY","Berlin","S6TXLX",762000
26228,38,392,55000,"2023-04-16","INDIA","Delhi","YQCB8D",374000
26229,63,116,45000,"2023-12-21","ISRAEL","Ramat Gan","12S91E",1018000
26230,13,378,56000,"2023-10-13","ISRAEL","Petah Tikva","R80L8U",800000
26231,26,151,29000,"2024-07-02","JAPAN","Osaka","47B35C",655000
26232,35,93,70000,"2024-01-30","JAPAN","Fukuoka","MCAS8I",1515000
26233,41,443,64000,"2024-06-11","FRANCE","Marseille","EBZK6T",450000
26234,18,33,80000,"2023-11-11","GERMANY","Frankfurt","HC9QYS",1538000
26235,33,149,3000,"2023-08-26","INDIA","Mumbai","FI0ZDO",1963000
26236,18,406,70000,"2024-05-26","FRANCE","Marseille","F00QPG",423000
26237,58,365,43000,"2023-05-02","INDIA","Bangalore","M14QQE",489000
26238,58,165,4000,"2024-10-10","GERMANY","Berlin","AJL512",146000
26239,16,132,46000,"2023-11-14","SPAIN","Madrid","LIQP3E",1560000
26240,59,333,78000,"2023-10-15","FRANCE","Lyon","B5VJCI",398000
26241,50,393,71000,"2024-09-13","GERMANY","Hamburg","8O83KU",1527000
26242,42,407,97000,"2023-05-19","GERMANY","Berlin","ZPQCVD",280000
26243,66,202,25000,"2024-06-30","GERMANY","Berlin","VL7NJI",251000
26244,43,222,52000,"2024-09-16","GERMANY","Düsseldorf","H7ODRC",525000
26245,24,79,13000,"2023-08-10","BRAZIL","Porto Alegre","3G86U0",989000
26246,2,80,10000,"2024-04-18","SPAIN","Barcelona","ZDKSBJ",104000
26247,16,255,83000,"2024-02-24","BRAZIL","Belém","RUEUYR",1668000
26248,39,181,8000,"2024-03-27","FRANCE","Nice","0CUDYL",1357000
26249,66,142,84000,"2023-08-18","GERMANY","Cologne","S39URI",311000
26250,30,247,47000,"2023-10-26","CHINA","Shanghai","E9EF8G",1805000
26251,36,414,90000,"2023-09-28","INDIA","Kolkata","XUURSB",298000
26252,11,264,49000,"2023-07-18","ISRAEL","Tel Aviv","5ZFB6V",1838000
26253,38,110,4000,"2023-12-15","ISRAEL","Beer Sheva'","ISUF89",1387000
26254,63,41,21000,"2023-09-08","FRANCE","Nice","81OU5Z",1566000
26255,44,308,20000,"2024-11-13","CHINA","Chengdu","2UZLUD",1330000
26256,12,11,88000,"2023-03-01","JAPAN","Sapporo","CY5S74",764000
26257,71,368,76000,"2024-11-04","GERMANY","Düsseldorf","5E9GNE",1338000
26258,17,199,98000,"2024-01-18","INDIA","Kolkata","7NEOQ4",1659000
26259,57,114,89000,"2023-09-14","FRANCE","Lyon","71R6D5",1207000
26260,75,155,79000,"2025-01-06","SPAIN","Seville","L6922P",60000
26261,43,226,83000,"2024-03-04","GERMANY","Cologne","53UU5J",1837000
26262,37,288,4000,"2024-02-23","INDIA","Chennai","SFX95T",991000
26263,58,383,26000,"2024-06-12","SPAIN","Seville","IKTJXD",1953000
26264,14,96,78000,"2023-11-24","BRAZIL","Rio de Janeiro","6OH1QB",1326000
