"transaction_id","customer_id","flavour_id","quantity_liters","transaction_date","country","town","postal_code","amount_dollar"
35370,60,203,42000,"2024-08-15","FRANCE","Paris","MKQBKX",218000
35371,35,77,6000,"2023-10-05","JAPAN","Nagoya","2DA028",1807000
35372,14,476,40000,"2024-07-06","SPAIN","Madrid","XVHRN7",160000
35373,55,195,85000,"2023-06-02","GERMANY","Cologne","E613B8",1152000
35374,62,67,48000,"2023-08-30","FRANCE","Strasbourg","NJ9XP6",1285000
35375,13,88,67000,"2023-12-31","FRANCE","Marseille","8JMU3U",1804000
35376,75,110,43000,"2025-01-11","BRAZIL","São Paulo","PQ07JH",541000
35377,29,34,80000,"2023-09-05","CANADA","Ottawa","RHMM10",306000
35378,47,499,15000,"2024-01-25","CANADA","Ottawa","SPJY19",923000
35379,21,98,24000,"2024-11-21","CANADA","Montreal","D2VQM6",359000
35380,55,250,82000,"2024-03-28","SPAIN","Valencia","Y71D4U",178000
35381,41,399,21000,"2023-08-05","CANADA","Montreal","ZA04ZF",1426000
35382,69,105,96000,"2024-01-31","INDIA","Delhi","X40YJ6",36000
35383,23,338,95000,"2025-01-12","ISRAEL","Jerusalem","O7SZF8",1577000
35384,62,458,11000,"2023-10-08","GERMANY","Cologne","MJZGFL",62000
35385,27,61,10000,"2024-09-26","FRANCE","Strasbourg","H8Y64K",387000
35386,33,358,94000,"2024-09-10","CANADA","Vancouver","ERD2I0",310000
35387,17,46,38000,"2024-08-28","INDIA","Delhi","EFYYDX",643000
35388,57,276,30000,"2025-01-03","CANADA","Montreal","R8N4BN",1195000
35389,25,112,54000,"2024-08-25","ISRAEL","Tel Aviv","KH1SPJ",1924000
35390,64,353,54000,"2023-10-20","CANADA","Vancouver","1YD67J",848000
35391,61,325,84000,"2024-12-16","CHINA","Guangzhou","SJL2UJ",1230000
35392,72,120,86000,"2024-12-31","ISRAEL","Haifa","9I3XJX",1164000
35393,10,94,62000,"2023-11-10","FRANCE","Paris","71FPU9",1821000
35394,52,18,11000,"2025-01-11","BRAZIL","Rio de Janeiro","TQ4DNU",1913000
35395,25,239,7000,"2023-04-24","CANADA","Montreal","A3P5ZJ",1009000
35396,47,395,21000,"2025-01-02","INDIA","Mumbai","7XQV4I",1471000
35397,63,191,68000,"2023-12-07","BRAZIL","Porto Alegre","T37R77",1599000
35398,54,145,54000,"2024-04-24","CANADA","Ottawa","VSHTUQ",100000
35399,68,45,10000,"2023-06-29","BRAZIL","Brasília","7373AB",1530000
35400,13,102,63000,"2024-12-20","FRANCE","Strasbourg","SATBA9",810000
35401,55,54,17000,"2024-06-09","INDIA","Chennai","MMPPTS",582000
35402,35,393,49000,"2024-08-08","ISRAEL","Ramat Gan","O5VHQY",1213000
35403,3,442,87000,"2023-03-07","CHINA","Shenzhen","0DQ4E7",1778000
35404,46,458,87000,"2025-01-11","ISRAEL","Beer Sheva'","Y2EOJT",1904000
35405,64,178,39000,"2023-08-13","GERMANY","Düsseldorf","Q83UCJ",1305000
35406,48,18,11000,"2024-03-21","BRAZIL","Fortaleza","STHD9P",1835000
35407,12,288,8000,"2023-04-10","FRANCE","Lyon","LXJEGF",1996000
35408,54,282,26000,"2023-07-04","GERMANY","Cologne","4NTUN4",251000
35409,56,450,22000,"2025-01-07","CHINA","Chengdu","DPNZX6",566000
35410,58,124,13000,"2024-12-05","CHINA","Shenzhen","Q2ER3J",671000
35411,52,253,40000,"2024-10-16","FRANCE","Lyon","S3FJHR",1477000
35412,12,421,42000,"2023-11-07","FRANCE","Bordeaux","4JQHD8",1122000
35413,3,286,5000,"2024-01-11","ISRAEL","Jerusalem","CJ4M8P",1001000
35414,21,170,0,"2024-03-19","FRANCE","Marseille","D07F8X",402000
35415,47,460,98000,"2023-02-28","SPAIN","Valencia","VBAV65",1572000
35416,23,157,3000,"2024-07-26","FRANCE","Bordeaux","PC37CC",164000
35417,34,376,16000,"2023-09-30","FRANCE","Lyon","DE065S",694000
35418,60,189,64000,"2025-01-15","CHINA","Shenzhen","J7MEJG",41000
35419,29,338,92000,"2023-07-07","SPAIN","Barcelona","Q3FQXP",90000
35420,27,213,62000,"2023-11-25","CHINA","Guangzhou","VUV24G",1098000
35421,54,309,43000,"2024-02-26","BRAZIL","São Paulo","BB3EGL",697000
35422,24,46,62000,"2024-09-25","BRAZIL","Fortaleza","XT55KQ",691000
35423,74,2,11000,"2024-01-18","INDIA","Kolkata","JE0Z6M",690000
35424,32,437,21000,"2023-07-05","CANADA","Toronto","8STFLK",1175000
35425,23,391,8000,"2023-11-05","BRAZIL","São Paulo","4YRBLZ",1291000
35426,23,8,16000,"2023-09-16","ISRAEL","Tel Aviv","U5QT1N",952000
35427,29,162,76000,"2023-02-21","CANADA","Edmonton","D6SYNE",480000
35428,26,241,8000,"2023-10-12","CANADA","Calgary","VDY5JU",1353000
35429,59,401,36000,"2024-10-31","BRAZIL","Belém","TAO63N",254000
35430,58,276,47000,"2024-02-07","FRANCE","Bordeaux","10U045",1515000
35431,35,435,59000,"2024-10-16","SPAIN","Málaga","T8U6NN",196000
35432,48,235,15000,"2023-06-09","INDIA","Mumbai","71B409",1224000
35433,57,98,97000,"2023-02-17","GERMANY","Cologne","3D6T90",638000
35434,25,8,27000,"2023-03-03","CANADA","Calgary","F09CHM",183000
35435,8,330,29000,"2024-07-07","JAPAN","Sapporo","2VA84X",470000
35436,40,170,29000,"2023-04-14","SPAIN","Seville","T7HXK7",21000
35437,49,486,23000,"2023-02-20","CHINA","Shanghai","VDMSPZ",1649000
35438,68,382,71000,"2023-03-19","CHINA","Shenzhen","4MML8A",1828000
35439,53,450,38000,"2024-09-05","JAPAN","Osaka","SL1U9A",810000
35440,46,124,30000,"2023-10-03","SPAIN","Barcelona","XKI47Y",491000
35441,53,95,22000,"2023-08-30","BRAZIL","São Paulo","JQBN2I",1574000
35442,33,414,24000,"2024-08-09","GERMANY","Cologne","2ICT5M",993000
35443,16,136,33000,"2023-03-24","BRAZIL","Rio de Janeiro","GSF607",1869000
35444,20,118,30000,"2024-09-08","SPAIN","Madrid","6EEFS4",1391000
35445,60,66,32000,"2023-08-16","INDIA","Kolkata","CGYGN7",137000
35446,55,36,14000,"2023-05-10","CHINA","Chengdu","S9UYN4",682000
35447,51,88,42000,"2024-07-03","BRAZIL","Fortaleza","2AUM1K",1141000
35448,6,347,20000,"2024-12-21","SPAIN","Barcelona","DU60C3",450000
35449,10,69,18000,"2024-05-06","BRAZIL","Fortaleza","96RCPK",875000
35450,33,79,60000,"2024-01-06","ISRAEL","Ramat Gan","OD58C7",675000
35451,60,417,90000,"2023-11-06","CHINA","Guangzhou","B06O6L",275000
35452,67,457,94000,"2024-05-20","CANADA","Vancouver","XHV9KR",1821000
35453,11,108,51000,"2024-04-02","CHINA","Nanjing","QA1U5V",1853000
35454,50,292,43000,"2024-09-28","GERMANY","Frankfurt","JVCT7L",105000
35455,52,178,27000,"2024-09-04","FRANCE","Lyon","ES3PHD",547000
35456,62,52,28000,"2023-02-26","JAPAN","Tokyo","X9OU3K",195000
35457,11,40,6000,"2024-02-05","SPAIN","Seville","YCA12E",1125000
35458,7,66,54000,"2024-04-10","BRAZIL","Porto Alegre","Z1AAB8",1606000
35459,69,404,65000,"2023-03-23","GERMANY","Hamburg","HTC1L8",824000
35460,18,389,21000,"2023-08-10","SPAIN","Granada","INK69D",273000
35461,24,227,6000,"2024-04-05","ISRAEL","Haifa","I2C2TA",1205000
35462,62,272,62000,"2023-11-05","GERMANY","Berlin","8GXZ5P",300000
35463,56,177,25000,"2024-08-25","INDIA","Hyderabad","RSVIC2",1539000
35464,34,17,24000,"2023-12-18","CANADA","Edmonton","S2QSU6",175000
35465,51,383,44000,"2023-10-15","BRAZIL","São Paulo","QOO783",1130000
35466,52,55,6000,"2024-06-08","CANADA","Toronto","2ST09J",1096000
35467,24,373,99000,"2023-04-07","JAPAN","Nagoya","IRI0TM",1916000
35468,27,349,71000,"2024-06-30","JAPAN","Nagoya","1FZVH8",1998000
35469,11,495,18000,"2024-01-26","BRAZIL","Brasília","L8HXJK",329000
35470,20,165,18000,"2024-03-24","FRANCE","Strasbourg","UJKOHP",1263000
35471,21,356,8000,"2024-08-27","FRANCE","Bordeaux","6D9N66",774000
35472,68,52,81000,"2023-07-15","CANADA","Ottawa","7ZDJ9T",1739000
35473,8,226,0,"2023-06-17","JAPAN","Fukuoka","CDKXUX",1746000
35474,66,28,54000,"2023-04-26","CHINA","Shanghai","UGGQRC",307000
35475,41,209,67000,"2023-11-14","SPAIN","Seville","75SH6D",1982000
35476,58,237,74000,"2024-02-08","CANADA","Montreal","ALEL51",889000
35477,26,272,74000,"2023-04-04","ISRAEL","Haifa","8AD4VU",735000
35478,40,5,10000,"2023-07-14","ISRAEL","Beer Sheva'","YA5A0B",1549000
35479,69,175,86000,"2023-09-23","GERMANY","Frankfurt","GK8VVQ",1019000
35480,49,42,35000,"2023-05-22","SPAIN","Valencia","ZJ32NI",313000
35481,18,279,70000,"2024-06-08","INDIA","Mumbai","ZC1023",1205000
35482,35,210,98000,"2023-02-17","GERMANY","Berlin","U8AFA0",1587000
35483,68,292,5000,"2023-08-08","FRANCE","Marseille","L1LH9Z",1662000
35484,20,286,78000,"2024-08-17","ISRAEL","Jerusalem","4R54J2",1877000
35485,75,79,13000,"2024-01-08","GERMANY","Cologne","236U12",1729000
35486,56,286,67000,"2024-03-10","GERMANY","Hamburg","0I258N",946000
35487,75,125,84000,"2023-08-08","FRANCE","Bordeaux","524FFU",1809000
35488,68,89,7000,"2023-03-15","ISRAEL","Petah Tikva","GVBCP2",95000
35489,45,483,45000,"2024-10-09","SPAIN","Granada","SQ8OP1",858000
35490,29,132,30000,"2024-09-19","INDIA","Chennai","0D1EG2",1171000
35491,56,193,59000,"2024-11-06","CHINA","Chengdu","DR3ECV",267000
35492,74,396,23000,"2024-12-08","CHINA","Shenzhen","BDJTL8",1205000
35493,18,379,55000,"2023-05-15","ISRAEL","Jerusalem","ZJ2S4X",1172000
35494,67,76,31000,"2024-09-05","INDIA","Bangalore","8QOZOJ",537000
35495,71,266,24000,"2023-12-28","GERMANY","Berlin","XZVNNH",760000
35496,26,226,67000,"2024-08-08","FRANCE","Marseille","ENK5NJ",1790000
35497,42,349,33000,"2023-12-01","ISRAEL","Ramat Gan","SORQJP",1513000
35498,1,454,94000,"2024-04-19","CANADA","Calgary","37J45D",383000
35499,17,59,26000,"2024-09-12","JAPAN","Osaka","JZGIT0",580000
35500,20,30,92000,"2023-02-20","BRAZIL","Porto Alegre","VZBZS1",829000
35501,15,129,96000,"2023-04-19","JAPAN","Fukuoka","2U0J3G",304000
35502,55,357,70000,"2023-03-07","SPAIN","Madrid","NA72QN",509000
35503,48,456,79000,"2023-05-27","FRANCE","Strasbourg","4ZVDSF",960000
35504,6,458,27000,"2024-01-19","FRANCE","Strasbourg","87FP9D",507000
35505,26,389,41000,"2023-06-04","FRANCE","Marseille","AHF3H0",617000
35506,55,98,77000,"2024-12-27","FRANCE","Paris","DO5ZO7",483000
35507,49,142,33000,"2024-02-22","ISRAEL","Petah Tikva","U7L8TG",729000
35508,32,194,37000,"2023-06-21","INDIA","Delhi","2ZQ946",16000
35509,21,10,42000,"2023-07-01","JAPAN","Sapporo","G25ZDQ",734000
35510,65,287,28000,"2023-04-10","GERMANY","Hamburg","SEVAE1",779000
35511,41,478,59000,"2024-05-03","FRANCE","Paris","TFT9V4",215000
35512,49,448,87000,"2024-09-19","CHINA","Shanghai","FSI7TD",697000
35513,48,174,69000,"2023-11-16","INDIA","Hyderabad","CBGERX",50000
35514,25,257,94000,"2024-01-14","INDIA","Chennai","0CH98F",1529000
35515,17,197,20000,"2024-05-31","GERMANY","Munich","CBGLA7",394000
35516,59,274,77000,"2023-03-11","GERMANY","Frankfurt","5C65X4",1633000
35517,68,108,38000,"2024-09-13","BRAZIL","São Paulo","T43A9A",1812000
35518,64,452,31000,"2023-11-20","CHINA","Shenzhen","T8XK73",1069000
35519,44,143,45000,"2023-07-17","JAPAN","Tokyo","CN0E3C",718000
35520,35,188,9000,"2024-03-06","CHINA","Shanghai","50T2MV",476000
35521,23,308,44000,"2023-09-06","INDIA","Mumbai","U9AGBV",1307000
35522,25,38,12000,"2024-02-29","GERMANY","Berlin","B7J646",814000
35523,66,53,34000,"2024-08-23","CHINA","Guangzhou","V0RT73",1910000
35524,65,44,28000,"2023-11-22","SPAIN","Granada","K9H2SF",1414000
35525,19,300,43000,"2023-07-29","BRAZIL","Porto Alegre","CRLGQJ",1882000
35526,1,472,69000,"2023-10-04","FRANCE","Lyon","GZIHI1",1008000
35527,75,302,91000,"2023-06-22","BRAZIL","São Paulo","F51HIZ",835000
35528,11,117,70000,"2023-09-05","BRAZIL","Porto Alegre","09R3K6",54000
35529,34,216,53000,"2023-10-06","FRANCE","Nice","AQILOE",1084000
35530,50,193,92000,"2023-10-11","INDIA","Mumbai","ZO7IYT",349000
35531,16,64,50000,"2024-02-16","CHINA","Guangzhou","7MLM6I",781000
35532,22,408,29000,"2023-07-27","CANADA","Toronto","6BLJ9B",1295000
35533,69,384,68000,"2023-06-05","CHINA","Shanghai","OOJ6CK",1080000
35534,30,149,87000,"2024-11-05","JAPAN","Tokyo","I3FOJN",1502000
35535,47,400,6000,"2024-07-22","SPAIN","Barcelona","41ULCX",343000
35536,32,19,77000,"2024-03-29","GERMANY","Cologne","KDNEO1",1132000
35537,63,78,45000,"2023-09-22","ISRAEL","Haifa","NS5M8P",1740000
35538,20,316,77000,"2023-10-01","BRAZIL","Brasília","YPXFZU",785000
35539,16,154,12000,"2024-10-18","BRAZIL","Porto Alegre","KYIP54",318000
35540,33,253,16000,"2023-09-06","INDIA","Hyderabad","GB8QGF",131000
35541,23,98,81000,"2024-03-07","SPAIN","Seville","LI9N4B",52000
35542,56,93,15000,"2023-10-30","FRANCE","Strasbourg","LCT0GD",1795000
35543,71,95,85000,"2024-03-11","ISRAEL","Ramat Gan","Q7Q5SM",297000
35544,27,64,94000,"2024-11-13","GERMANY","Berlin","MVQLRT",289000
35545,6,450,38000,"2023-10-20","GERMANY","Düsseldorf","E135NR",531000
35546,65,209,11000,"2023-07-16","ISRAEL","Ramat Gan","9Q7OVO",1911000
35547,66,386,76000,"2023-08-27","SPAIN","Granada","SQFKSQ",520000
35548,26,340,32000,"2024-01-20","FRANCE","Strasbourg","7LZUHN",1475000
35549,2,462,86000,"2024-05-18","SPAIN","Seville","1FIVEO",1751000
35550,66,213,98000,"2023-12-14","INDIA","Delhi","CO73I2",459000
35551,47,4,39000,"2024-08-06","SPAIN","Málaga","RL11K5",200000
35552,56,102,79000,"2023-05-09","JAPAN","Tokyo","JCEB1Y",1849000
35553,41,133,65000,"2023-11-07","JAPAN","Kyoto","ZX0OHY",392000
35554,4,16,88000,"2023-08-01","ISRAEL","Tel Aviv","FC95ZO",1960000
35555,27,109,89000,"2023-11-30","GERMANY","Hamburg","65JYHC",204000
35556,64,314,89000,"2023-08-10","CANADA","Ottawa","B30GL2",899000
35557,53,258,89000,"2023-10-21","JAPAN","Nagoya","P3LJQL",488000
35558,43,196,17000,"2024-07-25","JAPAN","Fukuoka","XZ73OU",321000
35559,68,373,68000,"2024-04-12","SPAIN","Barcelona","MMZ1NZ",1491000
35560,1,398,41000,"2023-06-08","CANADA","Vancouver","AB7JXY",631000
35561,21,237,72000,"2023-06-22","ISRAEL","Petah Tikva","S4QH58",211000
35562,13,396,72000,"2023-12-06","JAPAN","Nagoya","P0P7Q2",434000
35563,7,164,46000,"2023-07-03","INDIA","Mumbai","BF0675",200000
35564,62,149,90000,"2023-07-28","INDIA","Mumbai","8PULTE",359000
35565,71,209,7000,"2023-10-05","FRANCE","Lyon","S7VP3C",398000
35566,50,313,31000,"2024-04-18","ISRAEL","Ramat Gan","CL4JN4",1505000
35567,29,339,22000,"2024-05-25","JAPAN","Nagoya","SFQ6UH",428000
35568,56,373,19000,"2023-02-17","GERMANY","Düsseldorf","L3Y94B",942000
35569,12,180,35000,"2024-06-23","BRAZIL","Rio de Janeiro","EYYXC9",1675000
35570,49,174,91000,"2023-05-07","GERMANY","Munich","8EER9M",831000
35571,53,313,28000,"2023-08-09","CANADA","Calgary","DME5S5",924000
35572,4,119,22000,"2023-05-31","GERMANY","Berlin","CXNRC3",802000
35573,69,82,59000,"2024-05-18","JAPAN","Osaka","CAE9V5",1698000
35574,10,59,39000,"2024-07-02","CANADA","Ottawa","CHOHZX",310000
35575,22,276,3000,"2024-05-09","CHINA","Chengdu","THMO20",1424000
35576,37,170,37000,"2024-05-16","FRANCE","Strasbourg","U677LT",386000
35577,20,95,22000,"2024-06-07","CHINA","Shenzhen","4TAE4Z",1975000
35578,57,500,29000,"2023-05-31","CANADA","Toronto","YPC930",43000
35579,9,326,65000,"2024-12-20","SPAIN","Madrid","9L0HV7",664000
35580,22,72,6000,"2023-08-01","JAPAN","Kyoto","VDGSF1",872000
35581,17,277,60000,"2024-03-08","FRANCE","Paris","ORFB0V",570000
35582,51,200,34000,"2023-09-27","SPAIN","Granada","768EP1",1915000
35583,73,273,77000,"2023-03-11","ISRAEL","Tel Aviv","68NNHC",1423000
35584,32,441,93000,"2023-02-17","SPAIN","Málaga","POOX60",1143000
35585,9,391,57000,"2023-07-02","JAPAN","Tokyo","MUPZIN",816000
35586,51,395,45000,"2024-08-30","JAPAN","Sapporo","6Q2S2S",1473000
35587,21,336,33000,"2023-02-17","CHINA","Nanjing","K8D2QD",891000
35588,70,339,53000,"2024-04-14","GERMANY","Berlin","MELCOS",813000
35589,54,122,62000,"2024-04-13","INDIA","Bangalore","I7U1M5",1358000
35590,25,348,58000,"2024-02-13","SPAIN","Málaga","MZ8DCM",941000
35591,43,131,72000,"2024-01-26","GERMANY","Düsseldorf","0R76R4",1465000
35592,14,353,40000,"2024-05-02","FRANCE","Bordeaux","MSERLM",896000
35593,41,211,70000,"2024-02-12","CHINA","Beijing","YRRFXB",1181000
35594,58,268,30000,"2024-05-04","BRAZIL","Porto Alegre","NO9225",333000
35595,16,280,3000,"2023-05-23","FRANCE","Nice","FZG4QS",1476000
35596,21,252,14000,"2023-09-21","INDIA","Hyderabad","LKJ0XQ",1379000
35597,39,146,0,"2024-10-26","CANADA","Toronto","759J7I",1093000
35598,34,9,40000,"2023-05-24","INDIA","Bangalore","S5GH08",487000
35599,74,297,39000,"2023-03-14","BRAZIL","Fortaleza","Y2L1MF",542000
35600,65,350,41000,"2024-04-28","JAPAN","Osaka","CIO3YY",1633000
35601,17,399,77000,"2024-09-16","GERMANY","Berlin","7ZISP4",357000
35602,60,489,23000,"2023-03-12","JAPAN","Nagoya","4CPP9T",1755000
35603,66,448,24000,"2023-05-24","SPAIN","Seville","HD6XDX",1460000
35604,12,326,8000,"2024-06-01","GERMANY","Munich","B3AH4H",1390000
35605,61,200,47000,"2023-04-04","INDIA","Chennai","SDDEIX",135000
35606,70,261,94000,"2024-01-01","FRANCE","Marseille","UCD1EY",99000
35607,3,188,78000,"2023-05-14","CANADA","Edmonton","3LZKJK",812000
35608,50,462,39000,"2023-09-08","GERMANY","Berlin","AT13OD",1500000
35609,35,101,5000,"2024-08-07","CHINA","Beijing","ENQXDM",512000
35610,19,99,73000,"2024-03-14","FRANCE","Nice","J4TBME",1301000
35611,47,425,98000,"2023-12-19","CANADA","Toronto","F85RYM",313000
35612,21,290,28000,"2023-07-13","SPAIN","Seville","BJY797",131000
35613,75,65,64000,"2024-07-24","BRAZIL","Rio de Janeiro","0P1NVI",1964000
35614,73,430,24000,"2024-04-28","CHINA","Beijing","MVTTYQ",1119000
35615,55,404,96000,"2023-03-29","BRAZIL","Brasília","4U32TN",372000
35616,2,155,10000,"2024-10-21","CANADA","Calgary","NQGBT9",598000
35617,25,295,7000,"2023-05-22","JAPAN","Sapporo","U8PR1I",1012000
35618,20,317,19000,"2024-12-22","FRANCE","Nice","SVPA45",456000
35619,73,337,41000,"2023-06-26","CHINA","Chengdu","XVZTT5",1059000
35620,60,305,29000,"2023-09-04","INDIA","Delhi","OQ29JO",1491000
35621,21,326,61000,"2024-11-16","CHINA","Guangzhou","8YKAL1",1723000
35622,22,180,97000,"2024-05-04","JAPAN","Fukuoka","Y2NHLY",484000
35623,21,1,21000,"2023-04-24","BRAZIL","São Paulo","TQHFKB",1653000
35624,57,398,38000,"2024-07-26","JAPAN","Kyoto","C1JRYT",994000
35625,16,61,21000,"2023-10-21","FRANCE","Paris","SRTNYT",315000
35626,32,279,33000,"2024-04-28","CHINA","Shanghai","YQ5MBC",1903000
35627,23,62,77000,"2024-08-12","CHINA","Guangzhou","D8KSNP",130000
35628,66,242,10000,"2023-11-11","JAPAN","Tokyo","SPEUJJ",212000
35629,4,337,8000,"2024-01-17","SPAIN","Valencia","6FLJ3Q",603000
35630,2,245,26000,"2023-07-08","SPAIN","Málaga","B3EK1M",703000
35631,75,78,77000,"2023-10-26","CHINA","Guangzhou","BS67IR",1230000
35632,25,432,22000,"2023-05-24","JAPAN","Kyoto","JJ7LBC",964000
35633,73,291,8000,"2023-09-13","JAPAN","Tokyo","CYJ0J7",1915000
35634,13,19,65000,"2024-06-06","GERMANY","Frankfurt","Q3M3NG",293000
35635,43,81,53000,"2023-03-16","FRANCE","Nice","V03HAK",1253000
35636,47,12,14000,"2024-05-24","FRANCE","Paris","E86E1P",1767000
35637,65,371,37000,"2023-04-04","CHINA","Shanghai","C4X3BK",1620000
35638,23,164,97000,"2023-08-13","INDIA","Mumbai","6FI3G8",171000
35639,21,83,90000,"2023-12-31","CHINA","Nanjing","02LK8X",1295000
35640,28,100,37000,"2024-02-05","ISRAEL","Tel Aviv","N00B0K",1694000
35641,24,164,78000,"2023-12-30","BRAZIL","Porto Alegre","HQBV1N",939000
35642,22,59,43000,"2023-12-03","INDIA","Mumbai","1OFI5C",790000
35643,6,111,84000,"2024-09-17","GERMANY","Munich","ZPHMCD",1964000
35644,54,358,58000,"2023-04-10","FRANCE","Paris","681J9N",226000
35645,13,170,24000,"2024-10-16","GERMANY","Berlin","AQIVJ0",990000
35646,19,48,91000,"2023-04-18","FRANCE","Paris","Z1E1PP",788000
35647,32,447,52000,"2024-04-30","JAPAN","Osaka","VT2EX5",1223000
35648,18,247,7000,"2023-07-08","BRAZIL","Belém","N5DQ53",1093000
35649,65,475,8000,"2024-06-21","ISRAEL","Jerusalem","A5JFHR",644000
35650,34,228,96000,"2023-10-13","CHINA","Guangzhou","V53Y9H",1614000
35651,60,126,74000,"2024-02-02","BRAZIL","Rio de Janeiro","55Z3Q5",454000
35652,5,218,8000,"2023-09-30","CANADA","Calgary","HD2P6U",1990000
35653,9,328,95000,"2024-03-08","SPAIN","Granada","E2UU37",1648000
35654,34,92,90000,"2023-12-15","CHINA","Chengdu","E82OJ1",1221000
35655,9,465,19000,"2023-05-13","CHINA","Shenzhen","UJNULH",246000
35656,38,289,20000,"2023-12-25","BRAZIL","Porto Alegre","JSF5RQ",1341000
35657,34,437,16000,"2023-05-02","CANADA","Ottawa","QJJIGV",876000
35658,9,31,53000,"2024-09-07","SPAIN","Granada","VNQ9XN",1751000
35659,73,24,87000,"2023-04-11","ISRAEL","Tel Aviv","6XXILO",1394000
35660,32,209,45000,"2023-05-08","ISRAEL","Ramat Gan","8PDSGA",665000
35661,65,97,3000,"2023-12-11","INDIA","Chennai","M3YSE9",1057000
35662,66,46,74000,"2024-08-07","CANADA","Ottawa","NE0H2D",1546000
35663,47,423,31000,"2023-04-07","FRANCE","Marseille","BTQVBO",428000
35664,47,49,38000,"2025-01-02","INDIA","Hyderabad","7SYY2Z",1847000
35665,46,100,38000,"2024-03-20","BRAZIL","Rio de Janeiro","42UL9I",860000
35666,10,354,88000,"2024-01-24","SPAIN","Málaga","0UHT2T",478000
35667,23,409,66000,"2023-10-17","INDIA","Chennai","QURRHE",752000
35668,21,92,36000,"2023-11-02","CANADA","Vancouver","LL0OPR",77000
35669,22,183,87000,"2024-12-31","BRAZIL","Rio de Janeiro","JINO6V",393000
35670,27,14,71000,"2024-12-20","JAPAN","Kyoto","4LMKSI",254000
35671,53,5,66000,"2023-03-24","SPAIN","Seville","R018XX",1255000
35672,20,337,82000,"2023-03-24","BRAZIL","Fortaleza","D9ZK5B",1369000
35673,73,369,70000,"2024-05-30","CHINA","Guangzhou","99FXUF",1499000
35674,45,35,71000,"2024-03-30","CANADA","Vancouver","2KVYZ3",1438000
35675,44,64,18000,"2024-12-11","CANADA","Ottawa","E5G2PV",1344000
35676,13,369,7000,"2024-06-10","BRAZIL","São Paulo","O6DQDJ",133000
35677,44,45,14000,"2024-04-17","BRAZIL","Belém","DJVCZ1",127000
35678,60,243,88000,"2024-12-16","GERMANY","Düsseldorf","8N9LBX",1165000
35679,39,317,25000,"2023-09-05","GERMANY","Cologne","2GVY33",744000
35680,51,280,96000,"2024-03-09","CANADA","Ottawa","4P385V",1685000
35681,67,185,24000,"2024-07-29","GERMANY","Cologne","PMCJQ3",671000
35682,25,210,77000,"2023-06-07","CANADA","Ottawa","9MQGZT",578000
35683,62,314,8000,"2024-12-27","ISRAEL","Haifa","6J7MYJ",513000
35684,14,145,60000,"2023-09-13","INDIA","Chennai","B5R27F",1350000
35685,71,486,36000,"2024-09-04","CANADA","Montreal","2NXH9J",1148000
35686,38,337,44000,"2024-09-26","CHINA","Chengdu","GUFS0H",1905000
35687,9,121,58000,"2024-04-08","SPAIN","Seville","GCB8FU",301000
35688,28,334,65000,"2024-08-19","JAPAN","Sapporo","YF4GHX",1856000
35689,39,406,5000,"2023-06-04","ISRAEL","Jerusalem","3AJ4UX",66000
35690,1,375,92000,"2023-05-27","GERMANY","Munich","T9KHZK",854000
35691,15,133,54000,"2024-07-05","CANADA","Vancouver","VPACGC",1251000
35692,61,234,0,"2024-07-30","CHINA","Beijing","IB9NTS",771000
35693,56,334,32000,"2024-04-26","CANADA","Calgary","S6ITGQ",1206000
35694,39,86,8000,"2023-05-28","ISRAEL","Ramat Gan","87S4QK",600000
35695,72,350,61000,"2024-03-29","JAPAN","Fukuoka","U6XMUA",1975000
35696,44,420,15000,"2023-09-08","INDIA","Chennai","XGFJ2Z",924000
35697,26,174,3000,"2023-10-31","JAPAN","Kyoto","UK0SYO",489000
35698,49,113,29000,"2024-03-05","INDIA","Mumbai","3KG1AV",838000
35699,60,117,36000,"2024-06-20","BRAZIL","São Paulo","7Q7BQM",1029000
35700,67,38,77000,"2024-03-10","ISRAEL","Jerusalem","S2E082",687000
35701,40,121,19000,"2024-12-06","GERMANY","Berlin","ONAYJ2",133000
35702,38,413,6000,"2024-03-24","CANADA","Calgary","I9HLZ6",955000
35703,35,278,55000,"2023-04-12","GERMANY","Frankfurt","J4FOOJ",661000
35704,9,127,76000,"2024-06-01","CANADA","Toronto","NB5ZZE",1532000
35705,18,6,57000,"2023-07-21","GERMANY","Cologne","GEMT3P",973000
35706,20,310,36000,"2023-05-20","JAPAN","Tokyo","DDXCFG",780000
35707,41,141,82000,"2024-07-21","FRANCE","Nice","2NVAYN",326000
35708,60,221,28000,"2024-12-14","BRAZIL","Belém","VVC5Q6",494000
35709,69,380,98000,"2024-12-05","INDIA","Mumbai","DP5MP2",1905000
35710,40,245,82000,"2024-04-02","GERMANY","Cologne","YI2PDL",1400000
35711,26,470,49000,"2024-07-02","CANADA","Montreal","V6QOEI",902000
35712,35,128,76000,"2024-07-18","ISRAEL","Tel Aviv","V6PSP9",646000
35713,51,260,86000,"2023-10-02","CHINA","Shenzhen","XF99F5",438000
35714,2,149,61000,"2024-02-12","SPAIN","Valencia","Q5UV6D",1445000
35715,29,329,22000,"2024-11-25","BRAZIL","Brasília","MLHKUD",1399000
35716,9,98,78000,"2024-02-12","SPAIN","Seville","Q20Y52",195000
35717,68,10,11000,"2024-08-01","CANADA","Ottawa","Q5Y4YM",688000
