"recipe_id","flavour_id","ingredient_id","quantity_grams","heat_process"
14,375,20,560875,""
27,227,48,306210,""
70,82,174,685104,"70°C for 10 min"
13,425,121,112885,"Steaming"
4,56,71,863884,""
78,149,96,194870,"50°C for 10 min"
88,438,95,761803,"Freezing for 20 min"
25,91,250,625534,""
85,311,188,557587,"20°C for 60 min"
16,84,209,99609,""
10,135,192,752533,"50°C for 10 min"
2,23,100,219673,"20°C for 60 min"
79,207,264,877563,"70°C for 10 min"
35,85,37,625629,""
75,180,57,937744,"70°C for 10 min"
56,431,37,647816,""
37,29,213,59830,"70°C for 10 min"
54,259,282,351379,""
57,433,162,290207,""
96,85,220,414871,""
22,478,128,781769,""
40,118,22,404860,""
56,116,28,13073,""
35,432,129,365814,""
47,493,191,166534,""
64,248,106,124260,""
2,480,272,808502,"70°C for 10 min"
31,290,146,930420,"Freezing for 20 min"
13,266,29,343916,""
84,23,46,510380,"Freezing for 20 min"
87,191,96,695221,""
64,333,235,115433,"50°C for 10 min"
44,1,16,302502,"Freezing for 20 min"
63,434,41,158459,""
28,346,264,373322,""
58,274,187,774826,""
65,482,128,589844,""
43,106,244,816772,""
48,373,201,28732,""
34,183,61,344540,""
29,265,256,429871,"Steaming"
13,218,220,88150,""
14,390,70,543938,"50°C for 10 min"
10,81,105,966644,""
43,112,131,153839,"Steaming"
29,204,7,305759,""
45,406,64,53329,""
55,230,66,436600,"50°C for 10 min"
80,499,224,48172,""
58,121,50,114124,""
54,140,169,188202,""
5,472,142,354782,"Steaming"
75,428,130,438034,"70°C for 10 min"
63,499,294,894409,"20°C for 60 min"
95,346,1,127105,"70°C for 10 min"
77,362,198,101654,""
13,25,194,608627,""
45,386,120,57251,""
53,14,253,918274,"Steaming"
79,135,128,22156,""
20,451,158,80032,"Steaming"
21,383,229,24261,""
76,213,207,360565,""
43,97,81,949738,"70°C for 10 min"
18,21,103,219437,""
95,64,221,370422,""
19,443,79,80231,"70°C for 10 min"
72,483,15,540726,"Freezing for 20 min"
60,500,49,860092,"70°C for 10 min"
81,375,102,870346,""
83,190,126,513992,"Steaming"
14,471,88,273514,"50°C for 10 min"
83,12,186,871109,""
34,329,7,280915,"Freezing for 20 min"
74,174,112,791588,""
21,163,110,376877,"50°C for 10 min"
50,367,159,733307,""
28,303,40,857307,"20°C for 60 min"
4,41,77,981735,""
43,149,16,35389,""
44,195,131,567093,""
80,139,14,861021,"70°C for 10 min"
12,154,75,634674,""
98,383,278,363922,""
72,387,257,69824,""
79,227,253,92133,""
54,453,152,594131,""
100,130,102,804634,""
41,351,266,961365,"20°C for 60 min"
23,459,30,961349,"Steaming"
67,82,177,176819,""
62,271,194,984467,"50°C for 10 min"
54,256,97,928291,""
32,379,137,1755,"20°C for 60 min"
46,211,105,765900,""
20,375,31,531183,""
70,148,277,649292,"Steaming"
3,455,165,829254,""
84,340,101,30777,"20°C for 60 min"
41,172,280,657227,""
94,343,86,707123,""
69,323,13,43110,""
16,405,132,599899,""
48,8,16,516720,""
27,183,103,517021,""
20,13,191,470566,""
83,89,296,908173,"50°C for 10 min"
8,275,194,288620,"70°C for 10 min"
2,1,7,508179,""
21,106,200,899231,""
83,176,34,414783,""
70,273,16,167038,""
31,231,234,128479,""
85,107,147,495956,"50°C for 10 min"
24,475,272,861847,""
42,288,176,585892,"Freezing for 20 min"
30,11,8,612381,""
37,458,3,568138,""
46,374,136,726364,"70°C for 10 min"
57,496,17,720865,"50°C for 10 min"
36,86,272,541229,"70°C for 10 min"
36,294,76,911552,"Steaming"
65,426,258,461426,""
51,458,231,190933,"20°C for 60 min"
38,25,133,828430,""
35,436,17,666830,"70°C for 10 min"
44,174,201,440948,""
60,337,207,75882,""
34,194,118,502975,""
72,246,279,184906,""
32,192,1,623834,""
62,317,139,9308,"70°C for 10 min"
88,460,23,312916,""
67,158,170,315720,""
83,393,59,661880,"20°C for 60 min"
1,296,73,764580,"50°C for 10 min"
93,296,272,867584,"50°C for 10 min"
41,321,210,134399,"50°C for 10 min"
6,22,127,805038,"Steaming"
7,5,260,235199,""
47,490,180,906479,"50°C for 10 min"
96,151,60,273239,""
73,446,213,355270,"20°C for 60 min"
79,362,77,514053,"70°C for 10 min"
93,296,189,722305,""
70,382,40,252739,""
66,88,275,892731,""
27,160,209,565933,""
33,451,151,268723,"20°C for 60 min"
27,135,115,303947,""
61,335,114,709824,"Freezing for 20 min"
15,358,192,666473,""
26,395,265,786987,""
81,3,39,465321,"Freezing for 20 min"
59,103,146,267273,"Steaming"
95,64,263,270386,"70°C for 10 min"
64,306,122,535690,"Freezing for 20 min"
25,230,136,228271,""
96,401,240,389145,""
46,201,86,68047,"Freezing for 20 min"
25,303,75,262146,""
57,433,282,399811,"Freezing for 20 min"
51,369,14,547251,"50°C for 10 min"
32,429,141,660660,""
65,55,142,200653,""
34,44,281,404083,""
33,127,145,808914,""
94,75,240,318466,""
70,379,181,373932,""
93,3,131,223709,""
14,324,200,925812,"50°C for 10 min"
49,460,297,363800,"Steaming"
22,228,208,985550,"50°C for 10 min"
49,47,250,286850,"20°C for 60 min"
63,61,31,711771,""
55,483,265,925140,""
27,213,85,709419,"Freezing for 20 min"
100,264,79,801003,"70°C for 10 min"
87,140,162,671,"Freezing for 20 min"
37,126,126,604881,""
38,47,237,834732,"70°C for 10 min"
69,38,165,863739,""
58,49,219,273224,""
64,152,285,585419,"50°C for 10 min"
95,500,220,57037,"20°C for 60 min"
80,109,113,941116,"Steaming"
65,332,207,132080,""
99,42,181,516953,""
57,294,105,540207,"20°C for 60 min"
99,205,241,883514,""
1,296,116,126511,""
75,239,83,105980,""
75,398,110,988968,""
94,106,20,317394,"70°C for 10 min"
68,106,18,345984,""
8,389,49,120842,""
77,395,135,994965,""
67,350,137,550400,""
2,348,241,489120,"Freezing for 20 min"
43,217,55,769440,""
32,430,93,202965,"Steaming"
15,313,223,834106,"70°C for 10 min"
53,106,119,919846,"70°C for 10 min"
75,420,224,609238,""
48,295,134,451752,""
60,9,74,944046,"20°C for 60 min"
71,329,37,12344,""
20,471,269,840576,""
34,100,51,848576,"Steaming"
98,271,70,757866,""
23,121,287,74738,""
99,157,146,550491,""
63,276,186,602768,""
67,249,229,618652,""
35,481,109,292671,"Freezing for 20 min"
21,246,276,417145,"50°C for 10 min"
88,470,155,968124,""
46,317,279,109894,""
67,373,64,22537,"50°C for 10 min"
37,82,156,141006,""
92,81,273,957336,""
97,415,98,909058,""
99,353,5,372843,""
28,394,79,659119,"50°C for 10 min"
85,243,27,763836,""
79,415,262,672089,""
45,427,162,969757,"20°C for 60 min"
31,339,59,653664,""
74,255,190,7004,""
21,467,120,938713,""
70,353,187,86990,""
82,447,287,15869,""
50,379,257,734406,""
98,491,166,387390,""
86,159,147,427,"50°C for 10 min"
47,275,241,134613,"70°C for 10 min"
18,263,229,177719,""
85,296,221,778366,""
21,457,128,299149,""
1,42,195,150040,"Steaming"
82,241,291,663757,""
40,253,76,67688,"50°C for 10 min"
95,18,85,633,"50°C for 10 min"
63,330,291,756317,"70°C for 10 min"
64,471,230,702881,"70°C for 10 min"
81,63,182,604507,""
44,236,238,712708,"20°C for 60 min"
60,175,252,993912,"Freezing for 20 min"
87,219,181,663605,""
72,483,120,344856,"70°C for 10 min"
85,183,40,968800,""
44,137,136,617752,""
44,116,145,408890,""
95,138,9,956198,""
7,344,224,363510,"20°C for 60 min"
100,319,222,772751,""
2,74,19,730646,""
95,354,153,454132,""
51,106,81,804420,""
96,484,53,620934,""
40,292,196,943542,""
79,309,28,77623,""
44,103,180,400757,""
19,211,159,247986,"20°C for 60 min"
41,60,96,986694,"Steaming"
92,487,150,379684,"50°C for 10 min"
60,199,271,212646,""
38,313,155,190979,"50°C for 10 min"
69,485,214,594376,"Freezing for 20 min"
23,473,148,759155,""
90,480,221,937637,""
17,100,232,990158,""
16,31,274,972412,"50°C for 10 min"
29,106,57,433674,""
27,183,85,625603,"50°C for 10 min"
67,70,67,124931,""
50,337,142,712936,""
13,179,203,692017,""
95,437,273,750793,""
62,309,293,866058,"50°C for 10 min"
88,500,182,404190,""
60,78,177,360092,""
2,307,153,988235,"70°C for 10 min"
55,291,25,149540,"70°C for 10 min"
68,413,98,213364,""
78,8,12,719073,""
64,37,5,862853,""
51,453,63,904694,"50°C for 10 min"
35,183,213,57236,""
75,465,181,172241,"20°C for 60 min"
88,458,298,597778,""
35,141,182,790894,""
73,378,10,896243,""
57,104,118,608482,""
81,69,255,934814,""
46,141,221,342789,"Freezing for 20 min"
1,28,48,856777,"Steaming"
57,440,181,416138,""
44,353,119,437622,""
83,275,217,374786,""
2,327,195,33157,""
14,99,244,876007,"20°C for 60 min"
70,387,283,889771,""
97,353,27,647121,"Steaming"
95,167,31,876980,"70°C for 10 min"
14,487,216,497726,""
58,111,236,457840,""
70,433,67,535652,""
65,381,80,100319,""
91,235,235,873352,"Freezing for 20 min"
1,345,265,67108,"Steaming"
93,215,241,31891,"20°C for 60 min"
63,499,8,906940,""
5,321,116,14183,""
7,139,260,630585,""
45,145,168,886703,""
56,345,278,56915,""
72,83,180,160675,""
26,164,15,526468,""
4,350,289,589966,"Steaming"
91,435,74,168335,""
79,86,87,802734,""
2,317,164,650940,""
19,55,229,751556,"Steaming"
47,427,59,744091,""
92,81,194,769165,""
93,102,199,52521,""
47,437,18,357656,"50°C for 10 min"
69,221,15,881301,"50°C for 10 min"
85,125,38,421391,"Steaming"
40,410,190,220444,""
66,495,56,40134,"Freezing for 20 min"
71,115,142,352264,""
25,292,38,410873,""
31,352,123,437004,""
14,193,10,904067,"Freezing for 20 min"
10,213,65,5424,""
68,51,149,339752,""
4,462,212,577591,""
5,460,278,151276,"50°C for 10 min"
38,59,234,242981,"Steaming"
60,392,253,407043,""
4,113,199,663803,"20°C for 60 min"
64,306,170,76767,""
34,410,101,5646,""
4,433,247,402817,""
10,169,233,229401,""
44,100,8,819844,""
76,244,88,981712,""
67,101,271,936829,""
48,423,134,71365,""
51,299,137,666809,"50°C for 10 min"
23,143,25,599522,""
15,304,16,117474,""
82,56,17,609694,"Steaming"
92,216,179,948975,""
48,240,256,72540,""
22,455,3,11100,"20°C for 60 min"
39,312,87,4051,""
80,109,212,652634,""
55,250,132,35706,""
8,479,6,809475,""
18,471,103,234619,"70°C for 10 min"
24,493,80,730690,""
57,477,161,944107,""
74,445,297,74066,"Steaming"
71,192,53,381340,""
3,285,164,579330,""
40,2,260,946442,"20°C for 60 min"
35,433,260,646759,"20°C for 60 min"
2,200,165,503357,""
12,101,294,262177,"20°C for 60 min"
20,456,281,124237,""
48,466,89,508690,""
65,482,212,553497,""
29,265,271,702087,"20°C for 60 min"
7,87,50,388401,""
13,346,55,756466,""
23,486,184,194931,"Steaming"
69,241,87,92567,""
90,394,255,603119,""
1,161,253,34256,""
34,464,149,160690,"50°C for 10 min"
97,77,33,600330,"50°C for 10 min"
43,482,71,925621,""
83,266,128,11490,""
68,460,291,345032,"70°C for 10 min"
78,365,56,655716,""
84,369,229,917969,""
98,141,8,339458,""
91,254,31,487751,""
77,92,261,3387,""
73,176,191,350403,""
37,247,226,55344,""
86,193,75,426498,""
83,265,222,787094,""
92,308,171,803940,""
46,200,288,460846,"70°C for 10 min"
72,83,34,97984,""
57,357,272,890411,""
25,144,294,131348,""
31,466,141,531540,""
32,98,180,491791,""
29,437,207,541702,""
25,376,235,530853,""
93,124,64,573135,"Freezing for 20 min"
69,227,95,46913,""
37,153,17,844852,""
31,389,50,294140,"Steaming"
99,48,68,416336,""
54,307,79,231522,""
18,391,281,711517,""
2,404,152,598099,""
43,227,226,245407,""
98,19,2,588706,""
9,34,99,851868,"Freezing for 20 min"
29,252,273,18524,""
1,492,61,416702,"20°C for 60 min"
81,180,33,119320,""
99,328,32,540825,""
40,470,1,830994,""
15,165,283,611115,"20°C for 60 min"
38,23,88,907204,"20°C for 60 min"
8,333,257,437622,""
35,458,290,641907,"20°C for 60 min"
26,211,160,729095,""
30,22,180,893494,""
45,181,297,866638,"50°C for 10 min"
45,274,294,953400,"Freezing for 20 min"
77,103,63,90149,""
65,113,81,304108,""
97,394,276,434845,"Steaming"
98,491,13,922027,""
26,286,59,480862,"50°C for 10 min"
75,172,42,912071,""
1,166,82,330429,"20°C for 60 min"
21,79,64,563583,"Steaming"
94,376,232,485901,"Steaming"
51,369,156,605011,"70°C for 10 min"
70,485,249,506882,""
32,267,274,377411,""
5,122,104,288582,""
36,314,30,708921,""
8,205,270,69031,""
23,459,283,124359,"20°C for 60 min"
51,163,177,400742,""
57,476,280,391052,""
50,285,272,741364,"Steaming"
44,393,53,730610,""
93,442,258,588165,""
84,5,269,759308,""
30,279,159,962967,"20°C for 60 min"
100,395,169,242340,""
18,388,6,120788,""
1,289,164,601822,"20°C for 60 min"
54,174,260,961090,""
11,242,124,385681,""
29,265,146,396088,"50°C for 10 min"
46,454,66,301811,""
64,16,257,818695,"70°C for 10 min"
1,216,136,544724,""
83,182,222,397888,""
31,356,89,948830,""
79,413,233,810944,"50°C for 10 min"
19,287,158,680405,""
53,62,115,407814,""
69,35,266,843048,""
90,277,60,197014,"Freezing for 20 min"
14,199,207,186523,""
79,227,154,702591,"Freezing for 20 min"
31,202,154,610489,"Freezing for 20 min"
71,409,61,977089,""
73,330,146,403488,""
81,249,261,884033,""
13,264,187,374069,"20°C for 60 min"
30,251,284,515472,"70°C for 10 min"
22,203,14,165954,""
33,261,198,416107,"50°C for 10 min"
19,208,242,32471,""
86,159,225,324921,""
39,107,182,702957,"70°C for 10 min"
11,389,25,919155,""
77,40,62,121571,""
96,202,231,750549,""
57,264,138,591843,"Freezing for 20 min"
57,152,88,878441,""
26,446,236,86594,""
39,255,177,792923,""
59,186,162,359131,""
10,475,267,994995,""
98,410,114,463577,""
26,389,128,468826,"20°C for 60 min"
56,328,144,819214,""
3,249,26,279512,""
100,121,236,562744,"20°C for 60 min"
22,103,130,223495,""
70,433,117,218132,""
22,112,44,671921,""
96,143,3,234478,""
50,143,11,236996,""
29,2,179,413788,""
52,293,48,664818,""
77,151,240,979050,""
72,140,58,374378,""
36,181,243,984634,""
92,387,7,291804,"70°C for 10 min"
7,198,67,377113,""
50,394,157,237991,""
35,63,288,132019,"50°C for 10 min"
46,63,35,37033,""
16,116,194,969604,""
92,211,208,220917,"50°C for 10 min"
88,7,265,538422,""
22,428,103,94543,""
78,188,80,321945,"20°C for 60 min"
75,123,176,57907,""
7,499,250,270355,"70°C for 10 min"
2,284,189,751129,""
26,500,261,609802,""
52,294,291,249512,"70°C for 10 min"
4,166,23,627720,"20°C for 60 min"
66,86,141,694794,"70°C for 10 min"
71,316,173,205368,""
34,53,18,366941,"50°C for 10 min"
35,83,243,748184,""
64,147,10,373120,""
6,314,119,870674,"50°C for 10 min"
41,199,287,609131,"70°C for 10 min"
88,276,256,409088,""
31,396,115,767349,"70°C for 10 min"
68,290,91,585892,"20°C for 60 min"
9,244,21,250471,""
50,255,132,267227,""
16,206,177,650436,""
30,1,219,103302,""
5,321,151,638718,""
76,409,116,194946,"20°C for 60 min"
54,100,143,921661,"Steaming"
75,238,140,502670,""
89,439,71,943298,""
28,394,281,820831,""
48,99,70,954742,"Freezing for 20 min"
60,427,274,142548,""
67,32,27,682961,""
1,146,133,346161,"Steaming"
11,75,277,887787,""
60,99,170,889038,""
11,274,146,68451,""
34,96,266,819031,""
44,116,211,345261,""
18,472,119,918846,""
88,54,123,445137,""
53,248,71,376625,""
20,75,85,617050,"Freezing for 20 min"
60,321,35,606262,""
3,211,32,346638,"Freezing for 20 min"
82,107,240,84274,"70°C for 10 min"
35,363,231,491684,""
89,419,125,595901,""
63,406,222,391586,""
66,235,132,949173,""
92,64,246,819611,""
18,292,227,483932,"70°C for 10 min"
81,374,77,453873,""
77,451,276,157166,""
43,18,11,372548,"Steaming"
44,246,195,253204,""
14,251,282,242889,"Freezing for 20 min"
100,54,3,897413,""
41,471,267,942993,"20°C for 60 min"
90,53,177,516937,"Freezing for 20 min"
5,459,81,307869,""
77,497,193,384262,"Freezing for 20 min"
67,141,248,193497,""
81,427,256,768890,""
25,283,121,465561,"50°C for 10 min"
86,454,24,645788,""
49,188,221,38986,""
58,71,44,206841,""
18,222,219,486191,"20°C for 60 min"
66,1,248,193329,""
66,256,217,613632,""
36,250,22,488480,"70°C for 10 min"
57,440,106,467903,""
100,319,169,364929,"Freezing for 20 min"
74,44,192,184753,""
40,458,45,690826,"50°C for 10 min"
55,136,108,884590,"50°C for 10 min"
56,44,2,869898,""
24,49,50,662125,""
62,480,72,124214,""
10,166,245,635300,""
5,9,255,281494,"Steaming"
36,409,98,460266,""
23,387,286,426239,"50°C for 10 min"
45,384,1,396660,""
56,60,255,149246,""
66,492,184,32379,""
93,488,235,696503,""
59,107,72,981369,"50°C for 10 min"
20,493,79,637589,""
16,235,169,69977,"Freezing for 20 min"
66,84,120,586487,""
86,312,79,649315,""
65,192,142,37811,"Steaming"
68,36,176,597610,""
5,140,134,623306,"Freezing for 20 min"
76,200,171,911011,"Freezing for 20 min"
28,296,50,539974,"Freezing for 20 min"
22,119,130,736816,""
48,101,262,831116,"Freezing for 20 min"
51,424,93,342407,""
32,171,147,534149,""
43,73,237,580505,""
8,334,117,994736,""
89,189,50,974041,""
65,10,157,588043,"50°C for 10 min"
96,269,127,187447,""
60,199,176,404907,"70°C for 10 min"
9,497,103,985847,"Steaming"
40,315,249,567230,""
34,44,178,169907,""
39,409,166,225632,""
33,436,57,240807,""
91,371,132,945023,""
16,42,277,165039,""
45,278,223,192932,""
12,262,97,789223,"70°C for 10 min"
93,465,178,287552,"70°C for 10 min"
66,484,99,451462,""
13,292,283,790680,""
72,267,55,897491,""
57,155,211,106461,""
22,143,208,838379,""
100,107,292,253754,""
80,409,95,450333,"70°C for 10 min"
59,109,119,260422,""
70,242,109,213669,""
6,427,239,351242,""
74,80,183,40970,""
80,140,28,977732,""
92,257,275,278503,"Freezing for 20 min"
69,7,238,265182,"Freezing for 20 min"
90,308,63,340012,""
85,331,230,337463,""
90,168,93,243813,""
3,442,176,126709,""
75,270,281,978058,""
74,296,187,97198,""
35,374,220,863785,""
82,457,151,526337,""
61,63,116,162781,""
6,142,96,844780,""
19,156,156,875549,""
36,262,295,320313,"70°C for 10 min"
80,333,289,386597,""
72,185,4,761253,""
19,326,299,106384,""
100,421,1,502307,"50°C for 10 min"
63,353,55,762955,""
67,176,77,806137,""
63,460,94,530212,"70°C for 10 min"
7,189,251,992126,"Freezing for 20 min"
6,134,180,88974,""
49,461,25,645412,"Steaming"
4,205,61,11112,"20°C for 60 min"
95,463,241,498535,""
54,421,290,657898,""
76,329,165,163086,""
76,158,266,192108,"70°C for 10 min"
38,452,221,773087,"Freezing for 20 min"
74,83,223,33279,""
24,438,163,848495,""
94,436,264,591034,"20°C for 60 min"
43,129,52,597893,""
70,166,144,783356,""
62,290,182,809250,""
98,288,275,280121,""
64,223,139,445221,""
23,140,231,291046,"Freezing for 20 min"
31,46,10,293225,"50°C for 10 min"
76,197,223,399933,"50°C for 10 min"
88,482,293,670746,""
27,181,127,839111,"20°C for 60 min"
41,424,60,655106,"Freezing for 20 min"
26,417,178,441681,""
30,450,85,142136,""
19,36,135,568970,""
19,60,105,419319,"Steaming"
78,363,100,215820,""
36,94,38,430103,""
42,170,185,163376,""
47,165,135,678986,""
97,362,136,346771,"50°C for 10 min"
95,362,294,381927,""
69,38,84,1953,""
25,435,177,597992,""
9,200,209,671707,""
34,96,164,999023,""
5,374,39,174911,""
43,149,148,116760,"50°C for 10 min"
66,438,171,32120,"Steaming"
1,500,291,810516,"50°C for 10 min"
83,216,67,983765,"Steaming"
30,370,281,830505,"Freezing for 20 min"
22,246,154,246582,"70°C for 10 min"
65,126,139,138062,""
15,286,268,997009,""
94,155,291,251343,"Freezing for 20 min"
2,322,299,413269,"70°C for 10 min"
15,358,14,845551,""
26,331,222,888031,"20°C for 60 min"
36,329,148,118301,""
64,281,193,99365,""
59,104,42,393707,""
18,246,113,392471,"Freezing for 20 min"
63,351,95,6317,""
68,52,137,845978,""
11,28,247,704742,"20°C for 60 min"
63,448,137,508194,"Freezing for 20 min"
12,405,110,843155,"20°C for 60 min"
71,402,60,167377,""
33,325,288,466095,""
66,160,52,968693,"70°C for 10 min"
41,32,183,39825,""
92,182,66,858017,""
96,463,125,515366,"50°C for 10 min"
52,93,130,825760,"70°C for 10 min"
29,237,214,682571,""
20,222,170,444077,""
74,485,43,877853,"Freezing for 20 min"
46,366,284,49805,"Freezing for 20 min"
59,331,283,700378,"Freezing for 20 min"
35,122,130,539383,""
25,22,192,960892,"50°C for 10 min"
38,298,126,671165,""
22,428,116,641510,""
52,319,58,367928,""
77,252,115,143867,"Freezing for 20 min"
24,440,101,568481,"20°C for 60 min"
37,274,288,394501,""
78,129,253,83252,""
49,352,250,318710,""
55,41,201,872284,"Freezing for 20 min"
15,9,154,228394,""
57,214,241,660767,"70°C for 10 min"
97,148,217,388260,""
22,69,215,300156,""
39,420,229,305557,""
10,426,247,529282,""
76,188,264,366302,"70°C for 10 min"
89,271,239,950729,""
44,460,139,792633,"Freezing for 20 min"
64,352,228,350388,"Steaming"
55,354,16,164185,"Freezing for 20 min"
66,235,51,371113,""
54,154,56,212757,""
5,91,200,393723,""
29,79,203,246613,""
91,420,259,331360,""
2,85,248,171310,""
84,124,77,658485,""
54,111,191,992630,""
97,104,278,231140,"50°C for 10 min"
67,158,74,816780,""
83,48,263,360962,""
11,82,170,906876,"Freezing for 20 min"
60,2,113,661880,""
62,456,173,597214,""
15,8,62,707802,"70°C for 10 min"
21,383,41,184372,""
1,51,268,649933,""
9,485,183,520615,""
7,235,111,67062,""
85,422,139,3723,"20°C for 60 min"
92,258,298,699860,"20°C for 60 min"
91,300,45,668781,""
4,362,33,193619,"70°C for 10 min"
81,271,65,10002,""
10,293,18,561359,"Freezing for 20 min"
11,121,23,316177,""
94,423,170,832794,""
46,436,164,547882,"20°C for 60 min"
82,375,7,778125,"Steaming"
91,139,135,45883,""
31,102,8,699815,"Steaming"
60,88,98,413025,""
32,258,23,749121,""
66,304,212,861786,"20°C for 60 min"
57,216,138,334976,"50°C for 10 min"
2,255,141,69290,""
13,366,294,779510,"Steaming"
30,22,40,642574,""
54,283,226,549362,"50°C for 10 min"
6,343,113,645447,""
32,347,120,549683,""
90,48,203,84839,""
44,428,284,158691,""
83,268,95,466599,"20°C for 60 min"
42,383,128,919495,""
30,79,35,123913,""
36,158,31,882933,""
73,174,32,651104,"Steaming"
56,4,233,130066,"70°C for 10 min"
49,278,163,147034,""
87,37,40,370468,""
45,363,16,331871,""
56,153,243,57343,""
5,216,157,238098,""
27,458,299,882507,""
72,84,114,990372,""
86,338,273,672729,""
95,120,228,243805,""
19,280,200,46783,"Steaming"
14,465,247,676331,""
31,251,109,974075,""
41,140,197,660858,""
100,17,224,324722,""
77,91,175,345215,"Steaming"
30,140,179,508682,""
15,468,85,190094,"Freezing for 20 min"
55,431,42,377686,""
82,177,41,487202,"50°C for 10 min"
30,227,1,323679,""
68,36,147,489487,"50°C for 10 min"
80,391,43,205864,"Steaming"
68,395,245,76248,""
45,434,256,783386,""
59,111,296,389374,"Freezing for 20 min"
88,400,139,588486,"Freezing for 20 min"
98,320,249,803635,"50°C for 10 min"
71,12,188,674042,""
78,490,159,988159,"20°C for 60 min"
59,150,73,927986,""
19,364,60,221485,""
31,189,124,822151,"20°C for 60 min"
44,227,197,592209,"Steaming"
52,75,265,908539,""
32,97,209,158569,"20°C for 60 min"
74,48,194,678177,""
95,247,163,569824,""
58,241,38,2506,"50°C for 10 min"
88,84,57,748692,""
59,216,218,569946,""
56,5,193,196960,""
57,384,115,939308,""
56,196,279,588104,""
11,325,296,620605,""
46,150,199,900925,""
23,374,163,605179,"Steaming"
32,103,298,396759,"70°C for 10 min"
77,286,72,798126,"Steaming"
88,202,65,283157,""
93,448,74,636765,""
92,283,168,829727,""
58,488,65,636673,""
92,6,138,213440,""
9,224,40,191059,""
41,316,144,172791,"Steaming"
80,330,147,397598,""
16,220,109,330406,""
25,485,148,165054,""
91,115,54,246727,""
13,381,201,610184,""
72,160,223,653061,"Steaming"
99,483,126,409431,""
94,227,235,300735,""
62,178,108,419746,""
12,205,97,721542,""
37,103,234,912033,"50°C for 10 min"
1,222,169,945129,""
18,387,86,773384,"50°C for 10 min"
92,305,13,232555,"Freezing for 20 min"
76,37,281,654907,"70°C for 10 min"
42,214,164,580795,""
34,320,278,67139,"50°C for 10 min"
45,184,154,295624,"Steaming"
66,214,285,333252,"Steaming"
52,148,272,108887,"Steaming"
46,217,245,687210,"20°C for 60 min"
80,220,260,195709,""
11,290,141,656540,""
84,411,144,701675,""
39,487,265,290375,""
89,256,186,96634,""
18,307,13,128280,""
27,131,47,376179,"Steaming"
23,237,138,948990,""
65,381,111,59418,""
84,68,103,912224,""
35,218,255,329086,""
39,221,284,879822,"Freezing for 20 min"
72,161,198,541290,"Steaming"
53,5,239,273788,"70°C for 10 min"
24,434,282,767120,""
91,43,184,121017,""
88,470,136,795135,""
42,479,212,802872,"Freezing for 20 min"
21,147,290,4089,"Steaming"
18,389,118,432831,"Steaming"
42,482,64,778587,""
49,155,274,885345,""
33,30,201,724716,""
82,325,165,986130,""
3,315,273,331512,"Freezing for 20 min"
51,349,225,444305,""
27,471,15,634166,""
31,266,235,459137,""
23,31,156,367859,""
33,432,161,85281,""
83,209,93,566566,"Steaming"
91,65,212,726456,"70°C for 10 min"
83,182,272,572815,""
44,213,262,410614,""
5,465,201,479233,"50°C for 10 min"
14,375,54,731178,""
59,457,291,975861,"70°C for 10 min"
59,225,253,161987,""
86,242,222,382690,""
29,129,163,519089,""
4,205,133,978653,"Freezing for 20 min"
4,150,293,610382,"70°C for 10 min"
61,133,243,255905,"Steaming"
29,480,236,876740,""
63,499,154,131653,""
14,471,249,494141,""
61,36,171,896042,"Freezing for 20 min"
88,480,141,211090,"20°C for 60 min"
46,28,275,917175,""
60,403,212,634995,""
99,448,208,332642,""
3,267,44,4135,""
88,410,191,206299,""
20,136,82,690483,""
1,164,63,637886,""
31,88,282,657013,""
89,155,248,734253,""
16,235,197,204971,"50°C for 10 min"
27,181,252,231720,""
26,479,284,208252,"20°C for 60 min"
37,397,260,11139,"20°C for 60 min"
89,16,1,420666,""
64,442,12,844378,"20°C for 60 min"
45,24,244,558365,""
49,27,73,506721,""
99,229,166,809616,""
10,474,16,212482,"50°C for 10 min"
85,52,100,961929,""
86,311,195,684753,""
29,246,33,746288,"Freezing for 20 min"
84,49,61,43854,"50°C for 10 min"
69,230,162,320053,"50°C for 10 min"
70,96,127,950089,""
93,420,92,711426,"50°C for 10 min"
51,368,239,209793,""
66,393,138,262985,"20°C for 60 min"
40,152,105,714989,"Freezing for 20 min"
27,222,149,346466,""
35,85,49,399078,"20°C for 60 min"
76,188,16,257162,""
92,182,45,352478,"Steaming"
13,395,160,518433,"Freezing for 20 min"
7,91,254,247803,"Freezing for 20 min"
42,3,85,448563,"20°C for 60 min"
32,116,131,519897,""
73,156,124,553505,""
65,257,159,536942,""
89,88,77,204956,""
57,200,252,354065,""
91,340,179,122772,""
98,132,12,139313,""
75,267,293,380066,""
73,498,58,579632,"70°C for 10 min"
40,311,97,465134,""
22,500,124,123505,"Steaming"
86,346,201,227951,"50°C for 10 min"
27,98,228,58792,"50°C for 10 min"
77,101,209,891510,"70°C for 10 min"
48,67,78,910339,""
11,200,131,34698,""
96,332,160,1404,"50°C for 10 min"
37,247,260,108765,"Freezing for 20 min"
79,329,64,556671,""
48,430,228,587219,"Freezing for 20 min"
34,451,241,758286,""
31,149,235,803024,""
18,373,6,835103,""
5,352,80,294075,""
39,477,296,963898,""
18,93,36,606133,"20°C for 60 min"
85,50,78,234306,""
12,120,263,953949,""
