"transaction_id","customer_id","flavour_id","quantity_liters","transaction_date","country","town","postal_code","amount_dollar"
4129,38,396,57000,"2023-08-12","JAPAN","Sapporo","OPP72R",940000
4130,4,341,78000,"2023-03-02","CHINA","Chengdu","QDNLAK",1113000
4131,75,121,52000,"2023-05-08","BRAZIL","Porto Alegre","RXJYQZ",1510000
4132,19,361,91000,"2024-09-13","ISRAEL","Petah Tikva","SUKHVM",1674000
4133,6,379,27000,"2024-09-03","SPAIN","Seville","VQP8RF",595000
4134,43,58,35000,"2023-08-21","JAPAN","Nagoya","T9OSH1",276000
4135,31,226,69000,"2024-05-05","GERMANY","Cologne","9AXPI1",878000
4136,7,54,57000,"2023-05-02","FRANCE","Strasbourg","HOALP7",1918000
4137,38,458,62000,"2023-04-05","CANADA","Calgary","3LI246",1439000
4138,12,320,80000,"2024-04-23","JAPAN","Kyoto","F5VXKK",586000
4139,9,81,42000,"2023-08-16","GERMANY","Hamburg","9PFCBM",1309000
4140,38,2,85000,"2023-08-07","CANADA","Ottawa","NZ5U4J",1153000
4141,51,405,16000,"2023-06-16","SPAIN","Madrid","GLT71O",471000
4142,66,145,56000,"2023-02-26","GERMANY","Hamburg","P6O40H",1345000
4143,61,423,71000,"2023-12-13","FRANCE","Bordeaux","L9LDAQ",615000
4144,9,302,5000,"2024-12-02","INDIA","Mumbai","XDCSTO",1550000
4145,6,499,23000,"2023-03-29","SPAIN","Valencia","HEXYNL",1755000
4146,45,493,32000,"2023-02-24","INDIA","Chennai","8Z77BY",170000
4147,52,67,28000,"2024-07-29","FRANCE","Lyon","51J0CY",648000
4148,32,230,37000,"2024-07-19","ISRAEL","Tel Aviv","4EQCDE",1211000
4149,62,155,99000,"2024-12-09","CHINA","Guangzhou","JPIGT7",69000
4150,26,392,71000,"2023-11-30","FRANCE","Bordeaux","C9PT3U",1280000
4151,61,10,98000,"2024-10-24","SPAIN","Valencia","3I5IJ2",104000
4152,14,423,64000,"2023-04-17","INDIA","Hyderabad","82C07S",263000
4153,44,459,36000,"2023-03-15","FRANCE","Nice","HDCVFX",1960000
4154,57,466,3000,"2024-12-27","CHINA","Chengdu","G43IM2",742000
4155,46,20,49000,"2023-12-04","GERMANY","Hamburg","F1J7NY",199000
4156,60,117,33000,"2024-10-30","FRANCE","Nice","EXG0M0",235000
4157,37,353,60000,"2024-05-27","FRANCE","Strasbourg","7GS3GR",675000
4158,41,226,69000,"2023-04-28","BRAZIL","Rio de Janeiro","STJ97U",1115000
4159,46,478,91000,"2023-08-19","BRAZIL","Belém","BTA0IC",1584000
4160,3,222,51000,"2024-09-27","FRANCE","Strasbourg","7ON21P",540000
4161,65,162,55000,"2024-02-07","INDIA","Bangalore","EXGH3S",589000
4162,61,236,8000,"2024-06-07","FRANCE","Paris","OVAZMG",1464000
4163,14,351,70000,"2023-06-29","JAPAN","Sapporo","XFRK9R",889000
4164,52,247,64000,"2023-10-30","BRAZIL","Fortaleza","5KXQU5",1078000
4165,46,109,70000,"2024-09-04","BRAZIL","São Paulo","X9PKP0",1305000
4166,41,183,96000,"2024-02-07","JAPAN","Tokyo","3NY5LK",1742000
4167,69,260,92000,"2023-05-21","INDIA","Bangalore","Y5SVVS",1520000
4168,46,474,8000,"2024-12-31","INDIA","Chennai","CN0JRY",1313000
4169,48,159,42000,"2023-11-10","CANADA","Montreal","J2EGH5",1074000
4170,60,421,46000,"2024-08-29","BRAZIL","São Paulo","698VXO",859000
4171,19,168,81000,"2023-10-01","BRAZIL","Fortaleza","Q6H82X",878000
4172,54,350,81000,"2024-11-20","FRANCE","Bordeaux","KVGRFH",895000
4173,35,450,16000,"2024-11-19","FRANCE","Bordeaux","0NQVBD",670000
4174,9,158,21000,"2024-07-05","GERMANY","Berlin","UG0K0J",1685000
4175,52,292,86000,"2023-04-21","GERMANY","Berlin","1AVNJ5",1381000
4176,20,471,26000,"2023-04-12","CANADA","Vancouver","Z7FUZP",1674000
4177,62,297,86000,"2023-08-28","CANADA","Toronto","3MRQCJ",990000
4178,38,29,8000,"2023-11-24","CHINA","Guangzhou","JO516L",893000
4179,24,284,6000,"2024-03-01","FRANCE","Bordeaux","N94UQ1",1428000
4180,29,263,56000,"2023-12-07","ISRAEL","Tel Aviv","HSG4VX",937000
4181,73,264,86000,"2023-10-08","SPAIN","Málaga","KEIKH1",1946000
4182,12,108,90000,"2024-09-19","INDIA","Chennai","KYSLC2",1019000
4183,53,9,23000,"2023-10-12","JAPAN","Sapporo","GZ1270",1121000
4184,7,24,83000,"2024-02-08","JAPAN","Osaka","AURR0Z",1050000
4185,3,13,45000,"2024-11-12","JAPAN","Sapporo","G7GOV9",1416000
4186,69,315,80000,"2024-09-10","SPAIN","Málaga","KOB5RH",679000
4187,32,431,9000,"2023-03-23","ISRAEL","Jerusalem","B00XGA",1757000
4188,9,169,68000,"2023-03-20","JAPAN","Fukuoka","BETYCD",1192000
4189,57,8,7000,"2024-08-24","JAPAN","Kyoto","URHIVA",773000
4190,38,341,23000,"2024-08-14","GERMANY","Cologne","3D76GV",1932000
4191,48,453,56000,"2023-04-26","BRAZIL","Brasília","HU7FX3",1522000
4192,14,209,56000,"2024-08-26","GERMANY","Munich","RMCS89",37000
4193,34,136,40000,"2023-11-28","SPAIN","Barcelona","FY9LBO",1785000
4194,71,300,27000,"2024-11-05","GERMANY","Hamburg","EETI5C",1701000
4195,12,280,64000,"2024-12-20","INDIA","Bangalore","H90IKV",1910000
4196,4,374,16000,"2023-10-04","CANADA","Toronto","KTOX51",879000
4197,72,253,59000,"2024-07-26","BRAZIL","Belém","GVECYD",1286000
4198,51,13,44000,"2024-10-29","SPAIN","Barcelona","JL07FL",1075000
4199,42,308,87000,"2023-09-24","ISRAEL","Tel Aviv","OGQJGI",1624000
4200,52,320,34000,"2024-07-13","FRANCE","Paris","DZO4LF",974000
4201,6,193,84000,"2023-03-03","ISRAEL","Haifa","4VO7NS",1208000
4202,4,345,89000,"2023-06-26","FRANCE","Nice","80ZATV",1011000
4203,58,237,65000,"2023-07-23","FRANCE","Strasbourg","7D31L8",272000
4204,10,117,61000,"2024-02-02","GERMANY","Hamburg","ECYLHV",1058000
4205,7,492,58000,"2024-07-30","GERMANY","Frankfurt","AEXDGQ",1604000
4206,45,20,3000,"2024-10-15","ISRAEL","Tel Aviv","H1L14J",1932000
4207,52,101,49000,"2024-07-09","ISRAEL","Tel Aviv","6IF8GP",658000
4208,45,19,48000,"2023-04-09","INDIA","Bangalore","H7OQ90",1352000
4209,42,332,20000,"2023-12-04","GERMANY","Hamburg","UDB449",1372000
4210,60,245,86000,"2023-08-16","INDIA","Mumbai","EYR3Y3",1853000
4211,46,405,33000,"2024-03-07","BRAZIL","Belém","VR1ZAJ",922000
4212,47,494,50000,"2023-11-06","BRAZIL","Fortaleza","OU9KZS",1476000
4213,70,218,51000,"2024-10-29","INDIA","Mumbai","6QG8V3",1272000
4214,46,87,90000,"2024-01-07","FRANCE","Bordeaux","JE88K5",1458000
4215,20,68,33000,"2024-03-13","SPAIN","Barcelona","2Z22ND",960000
4216,71,215,9000,"2023-07-06","CANADA","Vancouver","KID8TU",615000
4217,12,283,88000,"2024-02-23","JAPAN","Nagoya","RD235K",1228000
4218,52,184,78000,"2024-09-14","SPAIN","Seville","URCF4G",1422000
4219,6,24,61000,"2024-11-11","GERMANY","Hamburg","FJEVCF",1988000
4220,69,414,1000,"2024-01-20","GERMANY","Düsseldorf","ZXV1I4",313000
4221,45,241,49000,"2023-11-05","CANADA","Vancouver","QH2688",983000
4222,21,457,94000,"2024-10-06","ISRAEL","Haifa","V3ZY3F",1392000
4223,30,359,90000,"2023-10-31","SPAIN","Madrid","DR4LGY",1729000
4224,9,486,41000,"2023-07-09","ISRAEL","Haifa","LQV8ON",1727000
4225,42,208,99000,"2024-01-18","ISRAEL","Ramat Gan","FO37AP",1089000
4226,10,384,7000,"2023-05-08","INDIA","Chennai","I53K1L",97000
4227,75,156,68000,"2024-01-11","INDIA","Chennai","T53CG1",844000
4228,36,232,92000,"2024-02-20","SPAIN","Madrid","GS0JU1",1605000
4229,60,230,12000,"2024-04-10","FRANCE","Nice","D1AIJI",187000
4230,4,446,13000,"2023-07-19","CANADA","Toronto","U55LTA",1619000
4231,24,332,40000,"2024-12-28","GERMANY","Frankfurt","SYY4HN",501000
4232,39,293,64000,"2023-05-31","JAPAN","Kyoto","LRDS8T",1890000
4233,31,252,25000,"2023-04-10","BRAZIL","Belém","LBRUKX",1953000
4234,71,490,22000,"2023-10-09","CANADA","Montreal","AO6L7A",1554000
4235,6,490,97000,"2024-02-18","INDIA","Bangalore","7ARC32",324000
4236,65,121,25000,"2024-12-03","GERMANY","Munich","XAM2IJ",1418000
4237,27,99,11000,"2023-08-14","SPAIN","Granada","67X7Z5",250000
4238,2,157,96000,"2023-07-30","ISRAEL","Tel Aviv","Z74R4J",37000
4239,59,104,58000,"2024-04-04","ISRAEL","Jerusalem","S1KRPT",1916000
4240,52,481,25000,"2024-10-22","BRAZIL","Rio de Janeiro","QEIV9V",214000
4241,5,377,17000,"2024-02-22","SPAIN","Málaga","FKDONE",197000
4242,37,233,97000,"2024-08-09","BRAZIL","São Paulo","EO2PDI",1805000
4243,54,229,5000,"2024-04-29","FRANCE","Marseille","QQIXCM",1705000
4244,46,307,55000,"2023-11-23","CANADA","Vancouver","V7EVIZ",1260000
4245,21,341,6000,"2024-12-16","BRAZIL","Rio de Janeiro","NMKDBY",1676000
4246,73,59,36000,"2023-11-28","SPAIN","Granada","OVTEGM",1203000
4247,23,341,79000,"2023-12-14","FRANCE","Nice","QG2V7V",468000
4248,28,257,11000,"2024-09-13","CANADA","Montreal","QPR7RJ",524000
4249,16,339,94000,"2023-03-15","INDIA","Mumbai","SXCTMM",1748000
4250,17,57,73000,"2023-11-17","FRANCE","Paris","A2KQ0N",156000
4251,10,296,6000,"2023-04-11","INDIA","Bangalore","DH8YVK",1900000
4252,70,466,55000,"2024-06-20","ISRAEL","Jerusalem","PN5RJL",1615000
4253,51,158,53000,"2023-10-08","SPAIN","Madrid","97KMLN",1817000
4254,44,249,36000,"2023-07-13","SPAIN","Madrid","HSM8N8",1655000
4255,21,44,76000,"2023-06-30","JAPAN","Tokyo","JRQG2C",286000
4256,35,281,50000,"2023-07-19","INDIA","Bangalore","CXXZE9",473000
4257,58,5,29000,"2023-07-23","CHINA","Shanghai","2K9AIN",292000
4258,15,452,93000,"2024-11-02","INDIA","Mumbai","4RG1EV",1964000
4259,37,231,24000,"2024-09-03","SPAIN","Valencia","J3NDHX",669000
4260,24,85,67000,"2023-05-31","ISRAEL","Jerusalem","K38N2Q",743000
4261,73,300,3000,"2024-10-30","JAPAN","Kyoto","IRKD7G",1384000
4262,16,180,83000,"2023-05-03","BRAZIL","Fortaleza","YA2368",1565000
4263,68,419,76000,"2023-10-16","JAPAN","Kyoto","YSNKUE",1176000
4264,24,16,66000,"2023-10-30","CANADA","Ottawa","N6QD7I",1440000
4265,26,460,64000,"2023-09-14","JAPAN","Kyoto","N70RNR",751000
4266,65,403,0,"2023-10-29","SPAIN","Málaga","CFQRG3",696000
4267,17,118,82000,"2024-12-15","BRAZIL","Brasília","EPNFD3",1785000
4268,65,72,48000,"2024-01-04","INDIA","Delhi","A44ZD2",1574000
4269,27,315,67000,"2023-05-22","CHINA","Chengdu","1LRU97",1680000
4270,54,487,70000,"2023-06-11","SPAIN","Seville","IPCJEO",673000
4271,42,431,90000,"2024-05-19","CANADA","Edmonton","SZNJ4Y",835000
4272,73,134,17000,"2025-01-09","CANADA","Montreal","NF0UA8",308000
4273,36,42,48000,"2024-01-07","FRANCE","Lyon","TFC3JK",1451000
4274,4,241,66000,"2024-01-15","BRAZIL","Fortaleza","E1CKHN",779000
4275,69,43,97000,"2023-10-06","BRAZIL","Brasília","T4DRCT",1362000
4276,74,286,61000,"2024-09-04","ISRAEL","Jerusalem","XK6N01",480000
4277,75,258,33000,"2024-09-09","ISRAEL","Ramat Gan","RG0MGT",217000
4278,59,71,67000,"2024-08-20","GERMANY","Hamburg","GO2O0R",1022000
4279,27,101,6000,"2023-08-13","FRANCE","Paris","QE9MAU",1246000
4280,54,45,52000,"2023-09-27","SPAIN","Barcelona","7UPD6Y",1338000
4281,11,380,35000,"2024-01-06","CHINA","Guangzhou","BLC1TM",1231000
4282,1,6,23000,"2023-12-05","GERMANY","Hamburg","8F3VJL",1025000
4283,22,256,99000,"2023-05-21","CHINA","Shenzhen","ZYY3AP",135000
4284,52,352,20000,"2024-04-09","CHINA","Shenzhen","XJRLLT",1178000
4285,16,293,32000,"2023-06-13","FRANCE","Lyon","LCRYDE",218000
4286,48,220,18000,"2023-11-17","INDIA","Kolkata","90OMIE",1584000
4287,22,140,28000,"2024-04-09","ISRAEL","Beer Sheva'","HHKBE2",280000
4288,28,83,66000,"2024-06-02","SPAIN","Barcelona","C1X4F9",308000
4289,65,295,1000,"2024-08-28","CHINA","Shenzhen","8RUOOX",388000
4290,13,100,13000,"2023-10-22","JAPAN","Nagoya","P0B39H",1829000
4291,9,394,8000,"2023-06-20","JAPAN","Osaka","TD3K4K",134000
4292,58,195,31000,"2023-10-07","INDIA","Delhi","9T9V4I",629000
4293,63,183,28000,"2024-07-11","CHINA","Guangzhou","ILRUBJ",540000
4294,33,426,59000,"2024-05-15","ISRAEL","Haifa","FOS4HV",1218000
4295,35,405,50000,"2023-08-23","CANADA","Toronto","6QFPFS",577000
4296,65,336,35000,"2023-10-06","CANADA","Vancouver","9B7GG4",1942000
4297,51,362,66000,"2024-05-05","ISRAEL","Petah Tikva","TJJSOZ",688000
4298,33,236,97000,"2024-02-12","CHINA","Shanghai","ITOKOY",1044000
4299,50,489,72000,"2023-09-14","SPAIN","Valencia","K4676J",977000
4300,35,313,79000,"2023-09-29","ISRAEL","Ramat Gan","15T0MC",887000
4301,53,368,81000,"2023-09-20","CHINA","Beijing","1UO0UJ",1253000
4302,74,45,81000,"2024-06-28","FRANCE","Paris","TRDZY0",544000
4303,29,421,32000,"2024-06-08","BRAZIL","Belém","8C1RUS",776000
4304,66,372,81000,"2024-02-19","SPAIN","Valencia","ZDGINO",1651000
4305,55,25,94000,"2023-07-06","ISRAEL","Tel Aviv","12CT1Z",235000
4306,30,169,93000,"2024-03-08","CHINA","Guangzhou","XIO0VO",135000
4307,72,417,6000,"2023-09-13","JAPAN","Nagoya","FQHDJ5",725000
4308,67,43,41000,"2023-02-21","GERMANY","Munich","G7TXY6",609000
4309,66,467,69000,"2024-03-21","CANADA","Calgary","85VP2N",1565000
4310,67,91,68000,"2024-09-10","CHINA","Guangzhou","JSQHMH",981000
4311,39,17,66000,"2024-08-12","JAPAN","Osaka","JF9OY6",765000
4312,50,127,65000,"2023-03-12","ISRAEL","Jerusalem","HXSD78",560000
4313,67,274,15000,"2024-04-18","SPAIN","Granada","1D4U75",1550000
4314,12,359,94000,"2024-11-29","CHINA","Guangzhou","RH75DQ",1004000
4315,3,451,89000,"2023-06-21","JAPAN","Fukuoka","4EVNQF",1427000
4316,59,424,33000,"2023-10-09","SPAIN","Seville","VAIL4T",1769000
4317,73,81,29000,"2024-11-22","FRANCE","Bordeaux","TIK2T2",331000
4318,28,52,23000,"2023-08-02","ISRAEL","Jerusalem","5Z270O",1580000
4319,28,416,36000,"2024-05-07","JAPAN","Osaka","M3IA0F",560000
4320,33,198,98000,"2023-07-26","SPAIN","Valencia","3N7DM7",1023000
4321,61,279,97000,"2024-09-30","GERMANY","Cologne","HS502C",1630000
4322,62,360,82000,"2023-08-21","ISRAEL","Petah Tikva","D07MXT",1597000
4323,44,155,9000,"2024-05-13","FRANCE","Strasbourg","I4YOAF",938000
4324,45,203,25000,"2023-04-11","JAPAN","Tokyo","O0QD4S",1361000
4325,31,239,20000,"2023-02-22","FRANCE","Bordeaux","YINGX5",24000
4326,41,448,73000,"2024-12-25","INDIA","Bangalore","CXA9Y6",354000
4327,63,334,92000,"2024-05-06","INDIA","Mumbai","CJVFUJ",1695000
4328,36,59,32000,"2023-05-24","SPAIN","Madrid","XDGRJK",1892000
4329,72,228,87000,"2023-12-04","GERMANY","Berlin","DPR31U",1492000
4330,8,18,26000,"2024-01-13","FRANCE","Nice","E4A3YB",518000
4331,32,188,98000,"2023-04-20","BRAZIL","Brasília","K09ZGN",713000
4332,44,20,98000,"2024-11-06","SPAIN","Granada","SYFZZI",508000
4333,45,367,98000,"2024-04-19","INDIA","Bangalore","3YHQOX",1146000
4334,61,11,39000,"2024-02-10","CHINA","Shanghai","N4AZ1G",625000
4335,26,322,62000,"2024-11-15","CHINA","Chengdu","1MI29Z",1403000
4336,30,468,85000,"2024-01-19","CANADA","Calgary","I6CX7R",1395000
4337,63,261,22000,"2023-03-02","SPAIN","Madrid","RRJHGH",1176000
4338,73,253,13000,"2024-02-20","CANADA","Vancouver","FO2MV2",1763000
4339,56,198,19000,"2023-03-03","CHINA","Chengdu","76PX35",1841000
4340,24,347,2000,"2023-09-25","CHINA","Beijing","PNZD5M",239000
4341,35,222,13000,"2023-05-20","BRAZIL","São Paulo","CEV7KV",169000
4342,40,19,99000,"2023-05-11","CANADA","Toronto","LV97AX",1893000
4343,25,420,98000,"2024-08-05","CANADA","Vancouver","5TJOC7",1570000
4344,35,279,26000,"2024-01-15","GERMANY","Hamburg","VT72H0",335000
4345,63,25,13000,"2023-07-14","INDIA","Delhi","GO2HI0",1296000
4346,19,20,2000,"2024-07-31","ISRAEL","Tel Aviv","M4BAGG",1502000
4347,68,337,20000,"2023-10-30","FRANCE","Strasbourg","HF2AKH",1040000
4348,53,474,53000,"2023-07-19","CANADA","Edmonton","O73IKG",509000
4349,7,402,66000,"2023-04-29","CANADA","Calgary","1V4YME",1308000
4350,31,80,37000,"2023-04-01","SPAIN","Seville","HNDH7I",1211000
4351,29,130,96000,"2024-08-27","CANADA","Toronto","98NAHS",1637000
4352,19,391,70000,"2023-04-30","FRANCE","Nice","VJ16RQ",1211000
4353,66,311,78000,"2024-09-04","SPAIN","Madrid","RU3JDU",869000
4354,25,396,49000,"2024-02-18","CHINA","Chengdu","S0HNPM",1140000
4355,5,16,67000,"2024-02-14","CANADA","Ottawa","HUKAJI",967000
4356,68,322,96000,"2024-07-01","GERMANY","Düsseldorf","FIDTK9",744000
4357,32,152,31000,"2024-12-30","ISRAEL","Ramat Gan","3DX5QM",1515000
4358,56,198,49000,"2024-04-21","CANADA","Toronto","C12ROC",364000
4359,43,310,22000,"2023-08-09","FRANCE","Marseille","1PVK50",1363000
4360,6,216,4000,"2024-01-18","SPAIN","Madrid","BMSJOE",588000
4361,38,224,35000,"2023-12-22","CHINA","Guangzhou","H24EDN",1917000
4362,55,243,2000,"2024-11-09","BRAZIL","Porto Alegre","J7R82L",1231000
4363,22,41,1000,"2023-08-11","SPAIN","Barcelona","D07D8R",724000
4364,61,145,76000,"2024-05-22","GERMANY","Düsseldorf","NEMAYT",198000
4365,59,422,13000,"2024-10-09","CANADA","Ottawa","6VGUVV",1662000
4366,5,17,26000,"2024-04-26","SPAIN","Seville","KFHXAN",709000
4367,51,454,61000,"2024-02-25","INDIA","Delhi","Q9L0GO",1867000
4368,51,127,89000,"2023-03-10","CHINA","Nanjing","B696E2",500000
4369,1,50,37000,"2024-02-12","ISRAEL","Petah Tikva","BB4B78",432000
4370,41,145,95000,"2023-07-13","SPAIN","Málaga","8KAE64",892000
4371,55,483,81000,"2024-12-23","GERMANY","Düsseldorf","Z8L4X6",391000
4372,42,32,98000,"2023-07-16","JAPAN","Nagoya","GDBL07",1721000
4373,21,130,87000,"2024-11-06","FRANCE","Marseille","EE1ITA",1916000
4374,5,463,87000,"2024-10-23","SPAIN","Madrid","UJXXMY",1585000
4375,75,206,23000,"2023-12-10","FRANCE","Nice","RYP15M",1277000
4376,2,345,46000,"2024-06-10","GERMANY","Hamburg","2VRO0X",1814000
4377,61,337,1000,"2024-02-06","INDIA","Hyderabad","MUQZTY",1910000
4378,28,18,73000,"2023-11-28","CANADA","Vancouver","44B0YN",870000
4379,75,38,51000,"2024-04-30","SPAIN","Barcelona","AHF4S2",1648000
4380,71,410,21000,"2024-05-17","CHINA","Chengdu","DGMZAE",965000
4381,59,476,88000,"2023-12-05","CANADA","Ottawa","71AKJ5",1308000
4382,28,209,65000,"2024-02-03","GERMANY","Berlin","PYSTGP",1628000
4383,12,100,41000,"2023-12-19","JAPAN","Osaka","94P06X",1913000
4384,63,415,33000,"2024-01-13","BRAZIL","Rio de Janeiro","AN2TEO",1976000
4385,30,168,3000,"2024-03-16","ISRAEL","Ramat Gan","HQRFFX",487000
4386,70,281,78000,"2024-07-07","CHINA","Nanjing","7Y3M4P",153000
4387,24,35,82000,"2024-08-07","GERMANY","Berlin","D1YU5A",701000
4388,35,498,53000,"2023-07-02","CANADA","Montreal","KUDT1E",93000
4389,72,491,37000,"2024-05-15","GERMANY","Cologne","CANLSZ",135000
4390,27,140,22000,"2023-10-06","CHINA","Shanghai","XG6U8X",1441000
4391,52,374,82000,"2023-03-11","JAPAN","Tokyo","1JJO2L",941000
4392,32,476,56000,"2023-09-19","CANADA","Montreal","UNYE6G",587000
4393,15,185,33000,"2024-01-27","JAPAN","Sapporo","4K8HU6",553000
4394,7,64,35000,"2024-08-20","JAPAN","Sapporo","1E1VAD",927000
4395,67,430,73000,"2024-09-16","ISRAEL","Petah Tikva","LSRIJL",512000
4396,60,28,10000,"2024-09-09","INDIA","Hyderabad","IXT16L",645000
4397,47,227,67000,"2024-08-09","BRAZIL","São Paulo","ZNVLLF",402000
4398,35,51,42000,"2024-09-24","CANADA","Montreal","MHBX83",523000
4399,63,137,24000,"2024-07-26","INDIA","Hyderabad","1OKSFP",1369000
4400,46,212,24000,"2024-06-18","ISRAEL","Tel Aviv","SVHM4I",1077000
4401,64,184,27000,"2023-11-13","CANADA","Toronto","V5JPQH",516000
4402,33,70,23000,"2023-12-06","ISRAEL","Beer Sheva'","99V7EF",293000
4403,16,86,88000,"2023-03-13","FRANCE","Marseille","KY7M55",1366000
4404,10,160,82000,"2023-08-26","GERMANY","Berlin","YG3GC3",1184000
4405,44,207,16000,"2023-06-22","CANADA","Edmonton","XY3LN7",823000
4406,20,427,37000,"2024-04-28","JAPAN","Sapporo","GMTQNA",871000
4407,48,223,53000,"2023-11-09","CHINA","Shenzhen","9E8J0O",1246000
4408,14,285,26000,"2023-10-01","INDIA","Hyderabad","IM4YQZ",551000
4409,67,463,9000,"2023-06-07","GERMANY","Munich","YR28PV",128000
4410,13,407,81000,"2024-09-16","FRANCE","Strasbourg","CA52I1",422000
4411,37,278,23000,"2023-04-16","GERMANY","Munich","U317VU",1232000
4412,18,104,69000,"2023-10-22","SPAIN","Granada","KMJBTB",50000
4413,31,79,42000,"2023-03-18","INDIA","Chennai","QMD320",1484000
4414,57,65,94000,"2024-04-09","CHINA","Beijing","F3EY73",1375000
4415,25,377,39000,"2024-05-23","JAPAN","Tokyo","GGJ2HN",1049000
4416,26,25,28000,"2024-12-17","CANADA","Calgary","MNVEAI",1797000
4417,45,95,86000,"2024-05-01","ISRAEL","Jerusalem","AZ3400",260000
4418,67,125,0,"2024-03-31","CHINA","Guangzhou","RQNQKA",109000
4419,8,410,77000,"2023-06-21","CHINA","Nanjing","U0N2Z5",526000
4420,30,121,11000,"2024-02-19","CHINA","Beijing","DPPZXO",1758000
4421,51,362,89000,"2024-12-05","ISRAEL","Ramat Gan","LL6RK1",873000
4422,73,247,33000,"2024-02-08","ISRAEL","Ramat Gan","Q1QNT5",192000
4423,23,28,58000,"2023-03-11","CHINA","Shanghai","VFTNKJ",508000
4424,42,33,76000,"2023-06-26","FRANCE","Bordeaux","9F0OZY",164000
4425,30,107,57000,"2023-12-11","FRANCE","Marseille","R9TCVB",504000
4426,29,2,6000,"2024-12-16","CHINA","Chengdu","89METE",982000
4427,46,229,17000,"2023-06-02","ISRAEL","Jerusalem","JVQKHI",893000
4428,54,165,67000,"2024-09-19","ISRAEL","Petah Tikva","37B3N7",936000
4429,21,205,44000,"2023-08-28","INDIA","Mumbai","YCE7NC",230000
4430,29,34,12000,"2023-04-09","SPAIN","Barcelona","3CRQQ9",1636000
4431,46,475,96000,"2024-08-31","ISRAEL","Ramat Gan","R07P8S",517000
4432,66,331,2000,"2024-04-27","JAPAN","Sapporo","H31VQA",1238000
4433,73,395,51000,"2023-03-13","SPAIN","Valencia","JTYRGG",483000
4434,71,79,24000,"2023-12-22","BRAZIL","Brasília","V7X0CU",1852000
4435,56,336,27000,"2023-10-28","FRANCE","Strasbourg","GGLAEF",127000
4436,36,286,17000,"2023-09-10","BRAZIL","Fortaleza","QVC8PO",51000
4437,28,453,23000,"2025-01-10","CHINA","Guangzhou","CLEYRJ",170000
4438,19,467,49000,"2024-03-27","CANADA","Vancouver","Q1MYED",1992000
4439,5,163,59000,"2023-10-05","GERMANY","Cologne","2E4NX4",1108000
4440,53,247,70000,"2024-06-02","FRANCE","Strasbourg","M7IU9S",1167000
4441,52,89,15000,"2024-09-08","CANADA","Calgary","0Y8325",1229000
4442,24,329,58000,"2023-11-29","JAPAN","Kyoto","E2LKZC",411000
4443,55,169,59000,"2023-09-21","GERMANY","Cologne","DLD3B5",851000
4444,12,132,40000,"2024-03-15","BRAZIL","Porto Alegre","K7ZXLS",532000
4445,42,356,2000,"2023-02-22","INDIA","Bangalore","ALO7CE",156000
4446,40,145,37000,"2023-07-01","BRAZIL","Rio de Janeiro","EFH3O3",1926000
4447,3,156,53000,"2023-04-10","CHINA","Guangzhou","141XO7",728000
4448,53,245,26000,"2024-09-12","CANADA","Calgary","ALPE54",771000
4449,22,447,19000,"2023-07-10","CANADA","Toronto","N9FPX6",1181000
4450,47,14,44000,"2023-07-01","ISRAEL","Ramat Gan","CO252V",287000
4451,71,72,32000,"2024-08-17","JAPAN","Sapporo","2PXE08",1063000
4452,58,118,64000,"2023-08-20","CANADA","Vancouver","PYPDKI",1932000
4453,59,3,87000,"2024-05-18","BRAZIL","Porto Alegre","UQPDV1",660000
4454,55,109,21000,"2024-06-15","BRAZIL","Rio de Janeiro","5YRYHC",1354000
4455,51,350,98000,"2024-01-22","SPAIN","Seville","OG0TLS",81000
4456,45,252,44000,"2023-09-03","FRANCE","Marseille","QD68G7",1477000
4457,3,10,60000,"2023-03-10","CANADA","Calgary","AU7JSN",1915000
4458,29,364,2000,"2023-07-17","BRAZIL","Porto Alegre","PYMDOV",371000
4459,21,56,74000,"2023-08-26","ISRAEL","Jerusalem","2QSY7Y",333000
4460,53,53,92000,"2023-12-21","BRAZIL","São Paulo","MHE971",1520000
4461,38,152,83000,"2024-12-23","SPAIN","Málaga","F7J0NC",377000
4462,20,304,48000,"2023-08-04","JAPAN","Nagoya","J8Y323",1568000
4463,75,109,5000,"2023-05-12","CHINA","Shanghai","9GDHMS",1950000
4464,12,387,25000,"2024-12-27","BRAZIL","Porto Alegre","0TVA9R",1560000
4465,71,307,98000,"2024-06-16","INDIA","Bangalore","L5DLN6",686000
4466,62,439,26000,"2023-10-02","JAPAN","Kyoto","GS6CKG",1186000
4467,17,74,95000,"2023-09-19","SPAIN","Málaga","PIOIY4",962000
4468,37,462,96000,"2025-01-13","FRANCE","Paris","PFDXOT",180000
4469,64,80,21000,"2023-06-03","SPAIN","Seville","C129AS",420000
4470,30,204,98000,"2024-06-11","CANADA","Calgary","E29TRV",1715000
4471,10,458,2000,"2023-02-27","FRANCE","Marseille","LO60VC",207000
4472,51,236,21000,"2024-08-22","ISRAEL","Petah Tikva","2PFTE6",337000
4473,69,401,95000,"2024-12-13","SPAIN","Barcelona","58766O",1198000
4474,72,495,5000,"2023-04-09","SPAIN","Seville","Q4ZJCM",344000
4475,20,375,60000,"2023-07-14","CHINA","Nanjing","268FY0",1655000
