"transaction_id","customer_id","flavour_id","quantity_liters","transaction_date","country","town","postal_code","amount_dollar"
17571,73,263,63000,"2023-05-02","FRANCE","Nice","J9P2LS",695000
17572,31,288,29000,"2024-01-27","ISRAEL","Haifa","XGTNTK",572000
17573,11,10,89000,"2024-01-17","JAPAN","Osaka","0SURKL",499000
17574,50,325,65000,"2024-03-20","SPAIN","Madrid","QAUFC7",1217000
17575,48,113,57000,"2024-07-02","SPAIN","Málaga","IV74G0",895000
17576,62,350,3000,"2023-09-22","CANADA","Calgary","0FTV9G",1630000
17577,42,218,19000,"2023-10-14","JAPAN","Nagoya","REL4R5",1934000
17578,50,154,67000,"2024-11-19","GERMANY","Hamburg","Q6QTML",1180000
17579,54,495,27000,"2024-10-30","FRANCE","Bordeaux","4POLY9",125000
17580,16,397,55000,"2023-05-21","SPAIN","Madrid","FQ0T5B",428000
17581,31,115,18000,"2023-07-05","CHINA","Shenzhen","IGVMB7",1444000
17582,61,301,69000,"2025-01-12","ISRAEL","Haifa","0UR5Q7",822000
17583,29,458,4000,"2023-09-20","GERMANY","Munich","DH94JP",1555000
17584,39,141,92000,"2023-12-11","CANADA","Ottawa","8GQMFT",1219000
17585,49,284,51000,"2024-07-10","CANADA","Vancouver","94ZDN3",1475000
17586,29,201,2000,"2024-09-22","GERMANY","Hamburg","P9NXUU",1056000
17587,50,269,91000,"2024-10-04","JAPAN","Kyoto","0NZBRH",767000
17588,27,432,60000,"2024-09-19","BRAZIL","Brasília","NBYZZX",616000
17589,50,418,57000,"2024-12-29","JAPAN","Osaka","S8OV3T",310000
17590,53,121,19000,"2023-03-27","INDIA","Kolkata","SFCSNO",372000
17591,45,305,81000,"2024-04-07","FRANCE","Paris","O1Z4MA",1207000
17592,7,153,24000,"2024-02-02","ISRAEL","Petah Tikva","C7K637",537000
17593,27,3,8000,"2023-06-17","JAPAN","Kyoto","66YF5R",816000
17594,29,399,91000,"2024-07-13","FRANCE","Strasbourg","JXUB7I",391000
17595,10,75,74000,"2024-08-30","CANADA","Ottawa","RAC758",220000
17596,70,286,65000,"2024-10-04","GERMANY","Berlin","SMGQTL",722000
17597,47,203,1000,"2023-11-30","GERMANY","Berlin","HH92CK",528000
17598,68,468,99000,"2024-05-09","GERMANY","Hamburg","7FX85J",1703000
17599,22,381,11000,"2024-03-25","ISRAEL","Tel Aviv","1DA5ZO",154000
17600,69,184,99000,"2023-10-14","INDIA","Chennai","0JEUOQ",964000
17601,35,120,51000,"2024-03-09","JAPAN","Osaka","EQ9ON1",702000
17602,63,34,66000,"2023-12-05","GERMANY","Düsseldorf","OI5SY9",156000
17603,21,285,24000,"2023-12-23","FRANCE","Bordeaux","UT3JJ0",213000
17604,45,178,32000,"2024-07-02","FRANCE","Strasbourg","JU9I25",1823000
17605,43,98,66000,"2023-08-11","SPAIN","Valencia","JQJE53",1435000
17606,58,127,65000,"2024-08-08","INDIA","Hyderabad","CZPO0D",1754000
17607,39,95,2000,"2024-03-05","CANADA","Toronto","MCSFTY",1468000
17608,4,143,57000,"2024-07-27","BRAZIL","Belém","I8VX9A",1400000
17609,26,435,53000,"2024-05-27","CHINA","Shanghai","11HTDS",739000
17610,51,72,51000,"2024-04-28","FRANCE","Marseille","R1SSC9",1052000
17611,32,86,85000,"2024-11-28","CANADA","Vancouver","FZO0SC",1960000
17612,38,314,50000,"2024-09-27","CANADA","Toronto","VALOAT",1249000
17613,29,256,92000,"2024-08-25","SPAIN","Granada","BSE7UL",1405000
17614,47,91,28000,"2023-12-15","INDIA","Bangalore","CFJ2T0",1976000
17615,57,12,61000,"2024-10-05","INDIA","Delhi","YT5JK7",396000
17616,67,27,68000,"2023-12-15","SPAIN","Barcelona","11G50N",742000
17617,11,127,65000,"2024-04-21","ISRAEL","Haifa","60Z53S",328000
17618,21,169,84000,"2024-07-20","FRANCE","Marseille","O8JJ7Q",640000
17619,44,71,31000,"2024-08-14","ISRAEL","Beer Sheva'","L56M5Y",1221000
17620,22,405,73000,"2024-05-05","INDIA","Hyderabad","KQDJDV",637000
17621,51,364,73000,"2023-04-15","CHINA","Nanjing","6CNLXM",1758000
17622,48,89,16000,"2024-09-10","FRANCE","Bordeaux","PLDE33",734000
17623,10,489,64000,"2024-03-15","SPAIN","Granada","PZXR1K",1707000
17624,26,327,37000,"2024-11-25","SPAIN","Granada","QO5U8B",404000
17625,31,57,7000,"2024-10-20","SPAIN","Granada","QKPD4X",1683000
17626,9,356,34000,"2023-02-17","BRAZIL","Belém","38SLN6",390000
17627,29,73,92000,"2024-05-17","JAPAN","Sapporo","B0N6M1",1740000
17628,46,370,45000,"2023-05-12","INDIA","Mumbai","7YQZEJ",37000
17629,42,263,58000,"2023-09-27","INDIA","Delhi","10IIQA",117000
17630,72,344,32000,"2024-06-28","BRAZIL","Porto Alegre","MKH67C",39000
17631,3,69,7000,"2023-06-19","INDIA","Chennai","43EOC3",854000
17632,36,475,31000,"2023-05-23","INDIA","Mumbai","SIPG0O",1508000
17633,27,107,90000,"2024-02-22","JAPAN","Tokyo","D3CEEK",669000
17634,33,54,92000,"2024-09-20","CHINA","Shanghai","HKBK0B",728000
17635,37,359,29000,"2024-06-20","CHINA","Shenzhen","YSI0Z4",668000
17636,1,447,63000,"2023-04-08","SPAIN","Granada","NV6KET",862000
17637,15,330,6000,"2023-02-19","GERMANY","Munich","VSLC0Y",1531000
17638,7,473,35000,"2025-01-08","INDIA","Bangalore","0LSOZV",109000
17639,64,412,36000,"2024-06-18","CANADA","Ottawa","T4E8SX",1006000
17640,30,257,54000,"2024-07-24","INDIA","Mumbai","B2M0LP",1642000
17641,74,450,46000,"2023-04-03","CHINA","Guangzhou","E688O1",332000
17642,44,309,65000,"2023-05-13","GERMANY","Düsseldorf","GT56NA",1522000
17643,25,48,63000,"2023-03-12","INDIA","Hyderabad","MA7R5R",501000
17644,73,56,32000,"2023-07-07","CANADA","Calgary","KE9Q4N",506000
17645,58,411,29000,"2024-11-01","JAPAN","Tokyo","TBF8G4",1862000
17646,75,149,73000,"2024-04-27","JAPAN","Tokyo","48Q8AN",685000
17647,70,165,96000,"2024-10-29","BRAZIL","Fortaleza","M25OHD",915000
17648,62,52,76000,"2023-10-28","FRANCE","Bordeaux","OZZ4UO",1770000
17649,27,235,86000,"2024-11-12","GERMANY","Düsseldorf","QHTVM3",1624000
17650,70,133,84000,"2023-06-07","CANADA","Toronto","18FQ42",1088000
17651,19,116,85000,"2024-12-26","CANADA","Calgary","TA4EB0",118000
17652,53,208,97000,"2024-08-21","GERMANY","Hamburg","6YO9HV",1950000
17653,62,211,73000,"2024-06-06","CANADA","Ottawa","O5JV44",398000
17654,61,133,34000,"2025-01-08","SPAIN","Málaga","SFRLE3",1603000
17655,74,484,33000,"2023-09-06","GERMANY","Cologne","38OQQQ",1156000
17656,31,127,98000,"2023-11-17","FRANCE","Marseille","4GQF39",567000
17657,40,84,9000,"2024-01-31","ISRAEL","Beer Sheva'","2PCGX6",1898000
17658,39,314,15000,"2023-05-15","INDIA","Mumbai","LNJ8MN",1068000
17659,41,75,18000,"2024-03-05","SPAIN","Barcelona","AMB6DU",334000
17660,23,464,86000,"2024-04-10","CHINA","Guangzhou","70I98K",1949000
17661,16,156,51000,"2023-05-25","FRANCE","Strasbourg","HRJ9PM",1786000
17662,75,444,70000,"2023-04-28","BRAZIL","Belém","HPBJH4",1593000
17663,39,275,51000,"2024-12-18","JAPAN","Osaka","9I6E1K",720000
17664,57,113,55000,"2024-11-22","INDIA","Hyderabad","3XCAPG",980000
17665,11,419,0,"2023-12-30","SPAIN","Málaga","4YECQ2",1607000
17666,47,411,95000,"2023-10-29","GERMANY","Cologne","Z0GCNH",243000
17667,37,283,51000,"2023-11-20","INDIA","Hyderabad","ISOOM9",397000
17668,44,265,25000,"2024-01-20","JAPAN","Fukuoka","7EV0UB",1754000
17669,71,211,1000,"2025-01-08","INDIA","Chennai","L7XAS6",50000
17670,43,7,14000,"2023-07-25","FRANCE","Lyon","IL03ZO",475000
17671,66,476,3000,"2024-10-01","JAPAN","Sapporo","MD6KO3",6000
17672,24,115,70000,"2024-02-13","CHINA","Guangzhou","RIR9UB",917000
17673,12,365,93000,"2023-11-11","BRAZIL","Belém","DZR1YN",104000
17674,65,158,92000,"2024-02-26","CHINA","Nanjing","Q3ZM50",1359000
17675,74,250,62000,"2024-05-15","CHINA","Shanghai","FK8Y6X",403000
17676,64,154,86000,"2023-06-09","BRAZIL","Fortaleza","3LY74I",984000
17677,45,234,56000,"2023-06-01","ISRAEL","Jerusalem","I4214N",1102000
17678,62,103,64000,"2023-12-09","INDIA","Hyderabad","6ZEI3E",1765000
17679,61,345,58000,"2023-02-17","FRANCE","Bordeaux","1XJOCL",23000
17680,48,38,71000,"2024-07-04","ISRAEL","Ramat Gan","5S9AZL",910000
17681,60,132,5000,"2024-10-14","JAPAN","Tokyo","H9O36H",661000
17682,54,110,66000,"2023-11-01","FRANCE","Marseille","ER3TCY",237000
17683,20,456,23000,"2023-10-18","FRANCE","Lyon","FG6HSG",127000
17684,50,250,25000,"2023-06-13","ISRAEL","Haifa","EN9X2Q",1580000
17685,5,46,79000,"2024-12-18","BRAZIL","Belém","MCI91B",565000
17686,21,134,63000,"2024-05-24","CANADA","Ottawa","JD7P5J",338000
17687,16,122,98000,"2023-04-12","ISRAEL","Beer Sheva'","FQSCNZ",498000
17688,19,313,6000,"2023-03-08","BRAZIL","Fortaleza","CNT0AA",738000
17689,18,120,6000,"2024-03-01","GERMANY","Cologne","ARN5AI",116000
17690,45,407,45000,"2023-09-26","SPAIN","Barcelona","7DPLAE",344000
17691,51,400,18000,"2024-04-26","CANADA","Vancouver","BRM1N6",497000
17692,26,424,62000,"2023-11-29","CHINA","Chengdu","NTAO67",169000
17693,55,158,73000,"2023-12-23","CHINA","Chengdu","59LGN2",430000
17694,69,137,81000,"2024-01-20","FRANCE","Marseille","2TJ6JL",1630000
17695,52,257,12000,"2023-08-10","INDIA","Mumbai","M119NR",1223000
17696,18,496,18000,"2023-06-27","JAPAN","Fukuoka","6YNE3X",373000
17697,13,393,12000,"2024-10-05","FRANCE","Lyon","P3G1DY",317000
17698,2,443,95000,"2023-05-14","SPAIN","Barcelona","SMAXBX",860000
17699,58,175,9000,"2024-08-09","INDIA","Kolkata","70KQVE",1064000
17700,34,470,51000,"2023-03-21","JAPAN","Tokyo","TYB21G",1602000
17701,53,61,39000,"2023-11-14","JAPAN","Sapporo","P16GSL",1074000
17702,1,137,96000,"2024-12-05","FRANCE","Marseille","63TXRS",964000
17703,29,336,46000,"2024-12-09","GERMANY","Berlin","6VGCMI",1172000
17704,16,234,46000,"2024-03-31","CHINA","Guangzhou","1ZYH7G",937000
17705,35,186,63000,"2024-06-17","SPAIN","Barcelona","Z56053",1736000
17706,7,24,93000,"2023-12-27","CHINA","Chengdu","9RD5IO",1139000
17707,59,70,82000,"2024-01-13","INDIA","Kolkata","HF1D9G",1891000
17708,45,5,76000,"2023-10-05","JAPAN","Kyoto","XMAFEF",1339000
17709,14,191,18000,"2023-06-16","FRANCE","Nice","TRUVBI",1862000
17710,61,281,13000,"2024-01-05","FRANCE","Paris","A473R5",1440000
17711,62,440,6000,"2024-08-29","SPAIN","Málaga","YJBE66",9000
17712,68,83,87000,"2024-01-12","FRANCE","Lyon","VAOLPZ",1811000
17713,60,414,18000,"2024-10-27","CANADA","Toronto","5F2OS4",1292000
17714,10,290,30000,"2023-05-14","SPAIN","Valencia","E934I7",1178000
17715,35,175,54000,"2023-10-07","GERMANY","Munich","LDSMP4",915000
17716,70,238,57000,"2024-12-13","ISRAEL","Beer Sheva'","7Q5915",1623000
17717,64,59,88000,"2024-05-06","JAPAN","Sapporo","3N1HXY",1876000
17718,43,210,49000,"2024-05-13","CANADA","Ottawa","HT99BG",1004000
17719,6,147,3000,"2023-11-03","JAPAN","Kyoto","EFR8CF",807000
17720,26,41,50000,"2024-10-08","ISRAEL","Beer Sheva'","OM3PM7",214000
17721,67,182,13000,"2023-12-21","CHINA","Shenzhen","AFDBEO",1089000
17722,45,237,69000,"2023-03-11","GERMANY","Düsseldorf","6ITO2J",220000
17723,18,76,38000,"2024-08-07","GERMANY","Hamburg","IHNZLT",1366000
17724,69,183,49000,"2023-05-13","INDIA","Delhi","AG3KTU",1050000
17725,60,385,79000,"2023-09-16","CHINA","Shanghai","V1X28Y",146000
17726,29,469,7000,"2024-02-16","SPAIN","Málaga","1COY25",1926000
17727,71,170,90000,"2024-03-16","BRAZIL","Brasília","JG5M3U",1484000
17728,66,162,17000,"2024-06-23","ISRAEL","Tel Aviv","V69L6D",1702000
17729,72,375,79000,"2024-10-08","BRAZIL","Fortaleza","B1UNGD",1791000
17730,59,320,66000,"2023-05-01","CHINA","Beijing","PJ14X8",580000
17731,51,6,92000,"2024-01-01","ISRAEL","Ramat Gan","FUUX6I",1212000
17732,66,61,16000,"2024-03-03","INDIA","Kolkata","Q6PDD9",1847000
17733,16,229,91000,"2024-04-22","BRAZIL","Porto Alegre","HY8HHN",888000
17734,33,328,42000,"2024-12-02","INDIA","Mumbai","LP7OPF",1112000
17735,36,278,14000,"2023-04-08","CHINA","Guangzhou","RN8G0P",1255000
17736,31,91,14000,"2024-05-18","SPAIN","Madrid","T4RL54",1718000
17737,66,324,8000,"2023-12-02","FRANCE","Lyon","MJFDJU",1276000
17738,51,429,32000,"2023-12-30","GERMANY","Hamburg","77OG1Q",430000
17739,16,346,30000,"2023-04-21","SPAIN","Barcelona","OVPO53",69000
17740,48,482,90000,"2024-09-15","INDIA","Delhi","I5I2S2",1218000
17741,26,317,15000,"2023-02-25","JAPAN","Sapporo","1F786I",350000
17742,45,196,79000,"2023-04-06","CANADA","Montreal","NO9P6V",541000
17743,73,82,78000,"2023-04-09","INDIA","Chennai","40DCYR",249000
17744,56,454,89000,"2024-01-15","INDIA","Chennai","NES8LL",1417000
17745,16,105,7000,"2024-12-25","BRAZIL","Brasília","FO427V",1072000
17746,56,483,7000,"2023-08-06","BRAZIL","Porto Alegre","BXYH7J",181000
17747,67,126,77000,"2023-02-26","GERMANY","Cologne","GBR82I",192000
17748,25,304,1000,"2023-11-12","FRANCE","Marseille","QE0VXM",1711000
17749,21,58,99000,"2024-01-03","CHINA","Shenzhen","F5VSI5",1771000
17750,59,82,60000,"2023-03-13","GERMANY","Cologne","R4P3VO",209000
17751,19,255,46000,"2024-01-10","GERMANY","Munich","MLQCQR",1697000
17752,64,471,82000,"2025-01-08","CANADA","Vancouver","3BMB4O",1715000
17753,37,4,63000,"2024-12-09","INDIA","Hyderabad","KXVGIM",1619000
17754,37,146,62000,"2023-07-05","JAPAN","Sapporo","QQLTLT",405000
17755,8,35,46000,"2024-09-23","SPAIN","Valencia","3J24PV",829000
17756,74,211,89000,"2024-02-18","ISRAEL","Haifa","HYBT88",1392000
17757,46,161,67000,"2023-05-07","GERMANY","Frankfurt","20V5TJ",1942000
17758,55,201,82000,"2023-08-25","SPAIN","Madrid","D1PZDL",896000
17759,65,161,17000,"2023-07-04","INDIA","Chennai","56V1P2",1966000
17760,53,470,31000,"2023-07-31","BRAZIL","Brasília","CDKXIZ",1544000
17761,24,259,1000,"2023-11-14","CHINA","Beijing","G2M1TL",92000
17762,29,192,41000,"2024-09-13","ISRAEL","Petah Tikva","XQL44F",1626000
17763,60,92,36000,"2024-06-12","ISRAEL","Jerusalem","PX3DV7",1306000
17764,41,98,94000,"2024-05-11","INDIA","Kolkata","8UHIH9",361000
17765,10,269,57000,"2024-03-28","INDIA","Bangalore","OE98BX",1687000
17766,8,6,11000,"2023-09-07","ISRAEL","Petah Tikva","3D0FVJ",1462000
17767,47,12,42000,"2023-12-09","SPAIN","Málaga","YO51MX",1328000
17768,18,202,1000,"2024-07-06","ISRAEL","Ramat Gan","NILGIE",459000
17769,52,387,63000,"2024-03-10","CHINA","Guangzhou","C10NYY",371000
17770,8,179,4000,"2023-12-19","JAPAN","Sapporo","PM7112",575000
17771,38,21,31000,"2023-10-26","BRAZIL","São Paulo","E921H7",776000
17772,38,385,43000,"2024-09-14","INDIA","Chennai","V73Z8A",1870000
17773,7,99,70000,"2023-12-17","ISRAEL","Jerusalem","0S4EVS",293000
17774,48,122,39000,"2024-09-07","JAPAN","Sapporo","23GS8L",620000
17775,36,252,98000,"2023-06-12","INDIA","Mumbai","6ZKAY4",182000
17776,7,439,92000,"2024-12-20","BRAZIL","Fortaleza","Q46N9J",1727000
17777,22,109,49000,"2025-01-03","FRANCE","Strasbourg","DBAMBL",703000
17778,7,372,6000,"2023-12-31","INDIA","Kolkata","DUMUGJ",719000
17779,18,40,41000,"2023-07-09","CANADA","Edmonton","2GU1KF",1223000
17780,45,392,0,"2024-07-28","BRAZIL","Porto Alegre","ATTF9E",147000
17781,72,345,85000,"2024-04-01","INDIA","Delhi","Z3Y2XZ",969000
17782,48,435,21000,"2023-07-26","GERMANY","Düsseldorf","2FBJLR",209000
17783,3,250,48000,"2023-07-15","JAPAN","Kyoto","CNT8V8",1585000
17784,29,252,41000,"2024-10-26","CHINA","Guangzhou","LLIZLK",1897000
17785,47,216,96000,"2024-06-09","SPAIN","Madrid","HH4F3J",120000
17786,40,44,1000,"2024-10-05","CANADA","Toronto","8N5ZQ9",1926000
17787,53,370,79000,"2023-12-20","CHINA","Chengdu","F0IXUN",1605000
17788,27,81,28000,"2023-07-26","GERMANY","Cologne","T09AV5",922000
17789,48,467,29000,"2023-12-23","FRANCE","Marseille","OBVPRC",1065000
17790,10,490,42000,"2024-03-28","INDIA","Bangalore","ELQ3EV",989000
17791,17,284,40000,"2023-06-09","GERMANY","Hamburg","HQZX96",382000
17792,23,224,14000,"2023-10-23","JAPAN","Fukuoka","D9KPT0",1019000
17793,7,352,17000,"2024-11-02","GERMANY","Munich","VAYK8Q",1925000
17794,14,245,67000,"2023-02-27","GERMANY","Cologne","4X9EGJ",687000
17795,61,253,20000,"2023-07-27","CANADA","Ottawa","X0TRE2",866000
17796,51,137,46000,"2024-10-04","ISRAEL","Jerusalem","4KBF21",1864000
17797,69,243,79000,"2025-01-10","ISRAEL","Beer Sheva'","JK9H1O",189000
17798,54,237,93000,"2024-08-27","INDIA","Mumbai","0XMOQN",1134000
17799,53,481,35000,"2023-06-28","INDIA","Mumbai","EPNIE4",446000
17800,31,396,84000,"2023-05-06","GERMANY","Düsseldorf","U7R428",985000
17801,26,159,41000,"2024-02-17","INDIA","Mumbai","K6KVQC",1005000
17802,34,5,82000,"2023-09-02","CHINA","Nanjing","Q1I8J1",55000
17803,20,99,72000,"2023-08-28","CANADA","Montreal","D2FLYF",541000
17804,44,219,52000,"2023-09-20","BRAZIL","Fortaleza","M3P6XX",1439000
17805,20,32,56000,"2024-07-21","INDIA","Chennai","IV0Z81",844000
17806,5,353,16000,"2023-02-25","ISRAEL","Jerusalem","7R2800",1215000
17807,15,236,68000,"2023-05-06","BRAZIL","Porto Alegre","5JU17I",1201000
17808,2,50,25000,"2024-01-20","INDIA","Hyderabad","YVDL6O",230000
17809,70,335,47000,"2024-03-24","ISRAEL","Ramat Gan","XRCBBX",1241000
17810,63,409,66000,"2024-12-19","SPAIN","Granada","47OD00",1927000
17811,3,180,18000,"2023-12-08","CHINA","Guangzhou","I1SONJ",295000
17812,66,262,62000,"2023-10-18","INDIA","Mumbai","163JO4",1956000
17813,44,29,38000,"2024-08-14","ISRAEL","Tel Aviv","EFQZ6A",543000
17814,34,432,52000,"2024-09-13","ISRAEL","Haifa","EU0487",1163000
17815,18,500,68000,"2024-12-08","JAPAN","Osaka","PEUUJ6",278000
17816,67,303,48000,"2024-10-20","GERMANY","Frankfurt","03YUTD",1607000
17817,44,49,31000,"2023-07-07","CANADA","Edmonton","2GZF23",992000
17818,46,394,34000,"2023-08-22","BRAZIL","São Paulo","19S62T",221000
17819,53,443,9000,"2024-12-17","ISRAEL","Petah Tikva","DHDHPT",1422000
17820,50,402,18000,"2023-05-18","BRAZIL","Porto Alegre","KNCA4K",633000
17821,63,425,3000,"2023-11-12","INDIA","Delhi","DQ1XLG",1484000
17822,52,151,84000,"2024-07-10","CANADA","Calgary","X62OSS",397000
17823,44,59,99000,"2024-02-28","CHINA","Guangzhou","S8OGR4",1916000
17824,28,368,95000,"2024-03-01","CANADA","Montreal","RYLTNZ",910000
17825,15,402,56000,"2023-05-20","BRAZIL","Rio de Janeiro","PCH3MK",1337000
17826,29,266,66000,"2023-05-25","FRANCE","Nice","CRYAEZ",1251000
17827,8,385,65000,"2024-09-13","CHINA","Shanghai","2X5T1G",1219000
17828,24,190,91000,"2023-09-30","SPAIN","Madrid","QAE9SO",1363000
17829,37,254,50000,"2023-05-15","JAPAN","Kyoto","J6SC55",699000
17830,59,303,4000,"2024-06-06","CANADA","Montreal","NSYY4C",529000
17831,16,241,73000,"2024-02-19","FRANCE","Paris","2B7TPP",691000
17832,18,460,15000,"2024-03-16","CANADA","Vancouver","4QY7OO",1279000
17833,26,268,69000,"2024-01-27","CHINA","Nanjing","OY76ZY",76000
17834,61,107,26000,"2024-09-23","CHINA","Beijing","KLFVSI",37000
17835,67,176,98000,"2024-11-11","FRANCE","Bordeaux","A6IPHD",852000
17836,41,471,8000,"2023-11-04","INDIA","Mumbai","MGMK1K",932000
17837,24,53,25000,"2024-05-04","FRANCE","Bordeaux","7EI57N",1987000
17838,65,155,67000,"2024-09-10","GERMANY","Düsseldorf","XBQJA9",1892000
17839,64,412,86000,"2023-08-21","JAPAN","Osaka","Y3GOA9",154000
17840,48,455,31000,"2025-01-12","INDIA","Mumbai","RT3GSL",782000
17841,61,469,95000,"2023-03-31","GERMANY","Cologne","QER5MR",432000
17842,25,10,96000,"2023-06-24","CANADA","Edmonton","50145X",334000
17843,70,484,35000,"2024-06-22","FRANCE","Strasbourg","LA9J03",1457000
17844,36,146,17000,"2023-03-09","JAPAN","Kyoto","ZG55CY",1841000
17845,61,223,61000,"2024-09-24","INDIA","Bangalore","857UXH",1196000
17846,26,72,85000,"2023-09-16","CANADA","Vancouver","04OADQ",1471000
17847,5,326,40000,"2024-12-09","CANADA","Vancouver","VZ1EZS",1649000
17848,62,271,58000,"2023-04-28","ISRAEL","Ramat Gan","4QSUMA",573000
17849,5,278,81000,"2023-07-03","FRANCE","Bordeaux","EZO1VX",124000
17850,58,120,72000,"2024-06-13","JAPAN","Kyoto","4CTQ6L",923000
17851,8,176,71000,"2024-11-01","CHINA","Nanjing","TGCH2P",682000
17852,29,145,76000,"2024-06-12","FRANCE","Lyon","OE53TN",1325000
17853,36,429,83000,"2024-02-22","SPAIN","Valencia","2XRUAF",334000
17854,23,19,76000,"2024-01-29","SPAIN","Valencia","BM4LG3",1807000
17855,67,4,71000,"2023-07-14","BRAZIL","Brasília","ROUC5Y",7000
17856,73,134,13000,"2024-02-24","JAPAN","Tokyo","D9BMYA",882000
17857,39,237,45000,"2023-09-23","BRAZIL","Belém","B32N06",1113000
17858,25,75,19000,"2023-06-17","CHINA","Shanghai","1QSUI1",485000
17859,62,93,59000,"2023-09-10","GERMANY","Berlin","Z3BPN2",1870000
17860,15,245,87000,"2023-07-20","ISRAEL","Petah Tikva","6R9RQL",1578000
17861,40,478,65000,"2024-02-11","FRANCE","Paris","XD8NKN",720000
17862,44,2,17000,"2024-01-02","FRANCE","Strasbourg","234GJP",1775000
17863,61,136,16000,"2024-06-03","CANADA","Edmonton","5ALGU4",60000
17864,36,201,57000,"2024-08-22","JAPAN","Tokyo","QZZ78D",862000
17865,23,287,44000,"2023-04-07","BRAZIL","Brasília","6X73AN",894000
17866,66,365,3000,"2024-08-20","ISRAEL","Jerusalem","GYU0YU",378000
17867,34,216,57000,"2024-03-28","CHINA","Shenzhen","KPYSHS",1580000
17868,57,269,20000,"2025-01-07","CHINA","Shenzhen","C3G9FE",1918000
17869,36,427,16000,"2023-02-16","CHINA","Shenzhen","3YV5TC",1673000
17870,2,442,88000,"2024-01-19","BRAZIL","Brasília","M16K8K",1691000
17871,61,471,80000,"2023-06-26","BRAZIL","Porto Alegre","JSXG6C",704000
17872,10,210,60000,"2024-08-15","GERMANY","Cologne","J69QR8",1622000
17873,64,281,86000,"2023-11-04","CANADA","Ottawa","XJNL87",1138000
17874,39,327,95000,"2023-10-26","CHINA","Beijing","93BYB7",260000
17875,34,35,33000,"2024-09-14","JAPAN","Nagoya","FTNS07",1461000
17876,3,280,6000,"2023-11-06","ISRAEL","Tel Aviv","Z9CDCD",763000
17877,55,117,3000,"2023-09-09","CANADA","Ottawa","HV22V4",161000
17878,73,125,19000,"2024-12-27","BRAZIL","Belém","MMXDBB",206000
17879,47,186,53000,"2023-12-07","FRANCE","Lyon","XN6Y1Y",1921000
17880,41,494,28000,"2023-05-29","CHINA","Beijing","ND4DKY",1949000
17881,24,169,37000,"2024-11-04","CANADA","Calgary","TFBTFU",28000
17882,12,422,48000,"2023-10-29","INDIA","Chennai","8O0C9S",1839000
17883,19,184,55000,"2024-12-26","FRANCE","Paris","D58AM2",455000
17884,43,314,58000,"2024-06-24","FRANCE","Nice","RSU3OB",581000
17885,12,394,13000,"2024-11-11","CHINA","Shenzhen","42KO4A",1984000
17886,72,336,58000,"2024-08-25","CANADA","Edmonton","VTPVAQ",1700000
17887,21,492,92000,"2024-08-08","CHINA","Chengdu","HR722K",1344000
17888,70,231,38000,"2023-09-24","BRAZIL","São Paulo","HLAEHE",1958000
17889,40,465,93000,"2023-05-09","GERMANY","Frankfurt","U3K00H",1653000
17890,66,272,61000,"2024-06-08","FRANCE","Nice","98GDKY",1398000
17891,47,379,81000,"2024-01-18","GERMANY","Munich","QOSF0Z",1074000
17892,71,347,63000,"2023-11-25","GERMANY","Düsseldorf","7ZQA6K",911000
17893,51,379,50000,"2023-11-01","BRAZIL","Porto Alegre","VG66DE",1725000
17894,22,197,60000,"2023-10-06","JAPAN","Kyoto","IPHJ8O",312000
17895,68,406,39000,"2023-03-09","ISRAEL","Haifa","ELM9H4",1340000
17896,73,421,31000,"2023-03-26","BRAZIL","Brasília","6BVSAC",1206000
17897,5,278,94000,"2023-10-31","CHINA","Chengdu","9S9HS4",531000
17898,51,351,18000,"2024-10-31","INDIA","Bangalore","PXX1C9",885000
17899,55,315,84000,"2024-02-06","JAPAN","Osaka","JNO1F5",1782000
17900,6,280,27000,"2024-10-01","BRAZIL","São Paulo","PAK61A",1148000
17901,37,270,62000,"2023-09-30","INDIA","Chennai","A5EZL7",1167000
17902,63,461,78000,"2024-09-11","CANADA","Montreal","4C5UJR",533000
17903,24,81,43000,"2023-10-27","INDIA","Chennai","RZ9QDZ",1364000
17904,67,460,89000,"2024-10-10","SPAIN","Málaga","5R9QCC",1375000
17905,43,218,15000,"2024-12-16","FRANCE","Marseille","90LK9J",687000
17906,30,156,57000,"2024-11-07","GERMANY","Berlin","EPKQM1",312000
17907,43,325,67000,"2024-10-17","INDIA","Hyderabad","Y8PLJQ",1026000
17908,25,441,72000,"2024-12-01","INDIA","Bangalore","BIMS74",610000
17909,43,361,59000,"2023-03-18","FRANCE","Paris","AIF6LO",302000
17910,24,158,14000,"2024-04-18","FRANCE","Nice","Z2FKAY",1864000
17911,65,134,26000,"2024-01-16","SPAIN","Málaga","OEMPV6",647000
17912,17,127,42000,"2023-09-03","BRAZIL","Porto Alegre","0XZTGV",357000
17913,24,441,24000,"2024-09-17","GERMANY","Düsseldorf","ZDAPZ9",1520000
17914,38,152,66000,"2023-06-09","BRAZIL","Rio de Janeiro","ZO1ATU",794000
17915,3,34,98000,"2024-12-20","FRANCE","Bordeaux","JIE8T1",1621000
17916,4,301,0,"2024-02-07","CHINA","Chengdu","NTHE5I",433000
17917,5,320,26000,"2023-02-20","FRANCE","Bordeaux","3D3Y3Q",1250000
17918,20,429,21000,"2023-06-24","GERMANY","Hamburg","59OLVE",924000
